"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-1879.7028365,-1879.49,20.7869177818175,20.8898339999999,-1914.1805,-1845.76,0.999985090632352,9136.70879074231,18741.5514978694
"2","strata_raw[1]",0.11456883981007,0.077186,0.411753867315876,0.25136771352,-0.5397694,0.843182649999999,1.00032325083127,10441.1128483501,11070.778876168
"3","strata_raw[2]",-0.114583102261789,-0.0771046,0.411757867516516,0.25089483825,-0.8433809,0.539825849999997,1.00032405646685,10441.8110295991,11039.4310158211
"4","STRATA",-0.63106322975,-0.629563,0.0856957970238775,0.0852368979,-0.77441245,-0.4932109,1.0003475283937,15208.1066219386,23601.3202188761
"5","eta",0.03773205782427,0.0371788,0.124491001990581,0.12364298373,-0.16751905,0.24205385,1.00014711687106,26579.2254093814,30011.5803703068
"6","yeareffect_raw[1,1]",-0.0620187640447,-0.06002485,0.908071071281309,0.89342387799,-1.550864,1.429491,1.00008652142546,42498.8764177939,30821.8501636666
"7","yeareffect_raw[2,1]",-0.602518594934635,-0.610517,0.979440451936127,0.99168823383,-2.191582,1.0210845,1.00005834481246,37791.9747206762,30621.6910808277
"8","yeareffect_raw[1,2]",0.482659963743433,0.4971715,0.897979242891847,0.88147249113,-1.0336665,1.9346205,1.00001858169802,34786.5326042469,27425.1626298516
"9","yeareffect_raw[2,2]",0.001306218940321,0.005232385,0.920331375326918,0.909167214501,-1.51945,1.5077705,1.00014232947259,42364.741351626,28623.0369344572
"10","yeareffect_raw[1,3]",0.233024025767498,0.242233,0.882528879187576,0.8781936471,-1.226207,1.6575515,1.00002537712409,38427.4128617497,29968.6080196512
"11","yeareffect_raw[2,3]",-0.145252027432953,-0.1417155,0.927129013224191,0.9214611042,-1.6574925,1.37555,1.00005176287562,43992.719001632,30923.8633347208
"12","yeareffect_raw[1,4]",0.0853737863218205,0.0834463,0.886457195725155,0.87625247892,-1.381041,1.5474335,1.00010524695934,41328.2799915957,30856.2906936575
"13","yeareffect_raw[2,4]",-0.11646719873064,-0.122049,0.915874713659479,0.9187486875,-1.6140645,1.4026105,1.00010681917645,43615.0490618198,29828.2613421215
"14","yeareffect_raw[1,5]",-0.0075283112434625,-0.006775895,0.872692519840928,0.8559746622,-1.4458815,1.429169,1.00005884524486,41666.9556460893,28874.9041009003
"15","yeareffect_raw[2,5]",0.0751089583001225,0.0766561,0.925489823099385,0.91527436266,-1.454455,1.583207,1.00001729321118,44314.0041274811,30428.4220413305
"16","yeareffect_raw[1,6]",-0.381201812499998,-0.3875815,0.891955222213875,0.8788496976,-1.830651,1.103864,0.999993378798126,39758.2124386858,28969.143112006
"17","yeareffect_raw[2,6]",0.159608072834695,0.1675095,0.906712357350683,0.9016928571,-1.3431745,1.6281415,1.00004970316688,42443.1658978512,30591.5963678394
"18","yeareffect_raw[1,7]",0.584857073981665,0.608621,0.880469357508549,0.86354674518,-0.8973589,1.9959825,0.999966001253377,35339.4600762403,26653.6637293569
"19","yeareffect_raw[2,7]",0.314465810916386,0.3287105,0.914475009817275,0.9104453862,-1.2044035,1.8087815,1.00014006854838,41781.7941074667,29428.1054849365
"20","yeareffect_raw[1,8]",0.150708327817495,0.152415,0.858572300120821,0.8478863379,-1.2604105,1.546198,1.00011101797092,38902.8419611078,30141.017186351
"21","yeareffect_raw[2,8]",0.223336246204562,0.2346365,0.906384639213639,0.8968936809,-1.281593,1.6958905,1.00034717431719,43201.4816745453,31294.3391139701
"22","yeareffect_raw[1,9]",0.339172198040477,0.3502625,0.867460888478788,0.8471991528,-1.1007835,1.7511445,0.999961573359055,40290.4466087734,29600.4515843525
"23","yeareffect_raw[2,9]",-0.428248362303112,-0.4357185,0.944153826929994,0.9429017241,-1.970992,1.122836,1.0000441308371,39569.642218671,31080.0125205407
"24","yeareffect_raw[1,10]",-0.667105877421127,-0.6866165,0.929629891439905,0.9265486461,-2.1690685,0.895320349999998,1.00008562935406,34468.5049256345,29238.2079615252
"25","yeareffect_raw[2,10]",0.158251344121028,0.161724,0.902333376644997,0.8977320912,-1.339606,1.624117,1.00003010422247,42638.3450054239,31015.2859485659
"26","yeareffect_raw[1,11]",-0.330911201746963,-0.3398415,0.857285000130109,0.8415319143,-1.7219065,1.092138,1.00003119948467,41325.8784097201,29666.2295767411
"27","yeareffect_raw[2,11]",-0.183525248766674,-0.190176,0.921211154632256,0.913615185,-1.682913,1.34407,0.999993638798554,41601.4154201506,30449.0574815904
"28","yeareffect_raw[1,12]",-0.845932990544225,-0.873634,0.948373180144727,0.9381418368,-2.3679995,0.7714214,1.00006163062332,30670.570736308,27993.9715258516
"29","yeareffect_raw[2,12]",0.540059943172139,0.561312,0.909489940128996,0.9022258518,-0.9882774,1.995213,1.0000170622368,36950.5909251928,29912.5087252249
"30","yeareffect_raw[1,13]",0.411704506972031,0.421681,0.850344636445916,0.8296384971,-1.0179905,1.790561,1.00001926638438,39026.6593159531,27028.9895399058
"31","yeareffect_raw[2,13]",-0.0012344705689975,-0.00394305,0.899018964226455,0.8902056723,-1.474547,1.4777745,0.999994690796735,40303.3060661466,30263.094809655
"32","yeareffect_raw[1,14]",-0.556546636752672,-0.5729645,0.912462852401754,0.89986429239,-2.037392,0.973185399999998,1.00004473858352,35561.8463617675,29009.6786690251
"33","yeareffect_raw[2,14]",0.0941668315236025,0.0975783,0.901332829779546,0.8955311715,-1.3931665,1.569004,1.00010592275021,41914.3154315003,30735.6665959478
