"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-3770.070926,-3769.77,22.0750032427343,22.1500440000001,-3806.88,-3734.15,1.00048952508187,7699.25137518846,16421.2244786645
"2","strata_raw[1]",-0.694039078249,-0.6282325,0.365183529674882,0.3362796255,-1.398915,-0.2242379,1.00004479092106,24570.2293114859,20046.6830775537
"3","strata_raw[2]",0.69404682064,0.627986,0.365186414483839,0.3360231357,0.2245377,1.398366,1.00004577890744,24585.6949840652,20099.2925287037
"4","STRATA",1.47338632125,1.47378,0.0772604997621675,0.077139678,1.345318,1.599471,1.00022715907812,22757.7002060464,28015.673421848
"5","eta",0.18384050649231,0.1840645,0.0927817570157235,0.0927581277,0.03178192,0.337117,1.00001472412125,43094.4503435466,31966.9073405094
"6","yeareffect_raw[1,1]",-0.049708359731505,-0.0489678,0.938142109428364,0.9321869739,-1.5866505,1.486608,1.00002240143517,66528.8359886123,30501.2260951286
"7","yeareffect_raw[2,1]",-0.0348279875639698,-0.03962595,0.946868786054463,0.9483613986,-1.590701,1.52166,1.00008070413306,63542.4008251513,29045.0379769083
"8","yeareffect_raw[1,2]",0.187013330723448,0.18809,0.931469147988016,0.9346636572,-1.357686,1.7111435,1.00003627447233,61825.2920915604,30512.6342852207
"9","yeareffect_raw[2,2]",0.06261986873701,0.0647113,0.95109789923605,0.9486645903,-1.491663,1.630336,1.00003609859891,61640.1598126224,30279.0489031028
"10","yeareffect_raw[1,3]",-0.011703617597307,-0.008938445,0.929380731344493,0.923165271357,-1.5303725,1.509356,1.00027869196324,63301.1670376775,29315.1628684758
"11","yeareffect_raw[2,3]",0.162992655364712,0.1564625,0.935149764541902,0.9278288712,-1.3639765,1.712968,0.999981785908238,63877.5805870365,29728.6103488576
"12","yeareffect_raw[1,4]",-0.0876090936792075,-0.09217645,0.929414434919008,0.9222038868,-1.59975,1.452515,1.00010879896385,64510.8786189934,30406.5324324173
"13","yeareffect_raw[2,4]",-0.08768943500385,-0.0905165,0.936818499545296,0.9285642408,-1.6234925,1.46994,1.00006501453845,65462.957733918,29209.075868112
"14","yeareffect_raw[1,5]",0.0041856668842025,0.007344535,0.930755788237732,0.9239251854,-1.5267405,1.525298,1.00006622973738,63428.7326301085,28446.1052183608
"15","yeareffect_raw[2,5]",-0.124416102133505,-0.1227595,0.934212145657675,0.9249326121,-1.658135,1.4156635,1.00005646456269,65895.7513788188,29591.8472785749
"16","yeareffect_raw[1,6]",-0.10468911546074,-0.107939,0.930364645642903,0.9166085544,-1.6334685,1.4389135,1.00014904273756,62769.2289233401,29090.9664813544
"17","yeareffect_raw[2,6]",0.107080902128147,0.1075655,0.917788068829132,0.9106840848,-1.4184025,1.607742,1.00049644237995,64662.2172965161,27996.7686851179
"18","yeareffect_raw[1,7]",0.0771520388521657,0.07892605,0.917138911911698,0.91967242143,-1.437331,1.586371,0.999992549792454,65660.4901353912,28462.1807365304
"19","yeareffect_raw[2,7]",-0.03741919473093,-0.04428355,0.926461472384532,0.9233425236,-1.555872,1.4951995,1.00006878430218,63146.611663926,29763.5170422593
"20","yeareffect_raw[1,8]",0.233653289866978,0.241262,0.915579610590078,0.9097967487,-1.2730985,1.7244575,1.00014642309548,63524.8471283617,29524.8109330665
"21","yeareffect_raw[2,8]",0.331519611253916,0.3369165,0.931563809781849,0.9309564159,-1.2152905,1.85058,1.00009996665386,62685.0844183524,30566.181171561
"22","yeareffect_raw[1,9]",0.180625561508237,0.184623,0.93172216026004,0.9222639321,-1.36118,1.7044135,0.999969345291498,64738.3625035783,28982.7364738016
"23","yeareffect_raw[2,9]",-0.0044759865847585,-0.0017627,0.931167932086716,0.9296850864,-1.537326,1.525264,1.0004829893201,66229.1696810477,30912.5353777592
"24","yeareffect_raw[1,10]",-0.20903715049722,-0.2168345,0.934957316661102,0.9305405466,-1.734572,1.350734,1.00017767765005,63883.1082784721,28993.9194081581
"25","yeareffect_raw[2,10]",0.085980670081715,0.0890813,0.926331598844165,0.9253855464,-1.4443385,1.6075405,0.999976013398918,62995.0317348309,30704.6024758621
"26","yeareffect_raw[1,11]",-0.0343313327319325,-0.0321382,0.91962454842867,0.91099869252,-1.547104,1.4722315,1.00004720999187,66174.3940993026,30050.1993822053
"27","yeareffect_raw[2,11]",-0.110305498481508,-0.1149365,0.931713392798471,0.9145440339,-1.6388405,1.444604,1.00018191554916,62790.1935664506,29142.2833894965
"28","yeareffect_raw[1,12]",0.445062053908792,0.453094,0.937411195483992,0.9324404985,-1.1116375,1.978377,1.0001106003002,58901.0671077279,30681.8808524352
"29","yeareffect_raw[2,12]",-0.247300728016663,-0.25013,0.940991534724583,0.938003955,-1.7916775,1.3199155,1.0004603845139,63643.4722114852,29522.9259245118
"30","yeareffect_raw[1,13]",-0.423619169567368,-0.4321705,0.946793038892045,0.9509492769,-1.9646205,1.139939,1.00006826413965,62110.526253823,30520.4678089601
"31","yeareffect_raw[2,13]",-0.103799359689662,-0.1046275,0.925540865566245,0.923993385,-1.6281235,1.425894,1.00010221555561,67102.448873896,29790.5082905598
"32","yeareffect_raw[1,14]",-0.03205722685763,-0.03035405,0.922688514476264,0.92031142203,-1.552401,1.4825895,1.00027791837361,65631.0629431717,30682.7742410657
"33","yeareffect_raw[2,14]",0.0441131070736425,0.0421138,0.935716511102768,0.93506885178,-1.5060715,1.589118,1.00008003892636,66396.045317713,29166.9435158644
"34","yeareffect_raw[1,15]",-0.363537729718605,-0.3747085,0.95186128708728,0.9524244639,-1.9111605,1.208461,1.00000042418402,62326.7037513683,30353.2930963044
"35","yeareffect_raw[2,15]",-0.151366820937323,-0.1536415,0.93345516299977,0.9257050467,-1.6861305,1.398704,1.0003909501435,63706.7238765384,29593.6864611098
"36","yeareffect_raw[1,16]",0.0047176508621225,-0.003021265,0.922395260303693,0.922556352711,-1.510601,1.5230025,1.00006732505062,66485.8993250412,29677.8287787125
"37","yeareffect_raw[2,16]",-0.14571707948369,-0.1443925,0.947795833356736,0.9499677957,-1.70032,1.4137605,1.00001240948917,68245.2332720054,30673.3877748704
"38","yeareffect_raw[1,17]",-0.18370664265644,-0.191777,0.939916047224123,0.9411752364,-1.7047775,1.3750855,1.00034104009448,63497.6838503795,30772.9801034838
"39","yeareffect_raw[2,17]",-0.0694993161825175,-0.07616575,0.917750563070634,0.91700996835,-1.558412,1.443571,1.00007597278085,64415.5250006211,27660.2911997524
"40","yeareffect_raw[1,18]",0.0267258658846975,0.0377129,0.919244726980759,0.9066995973,-1.482193,1.530863,0.999959201528778,63641.1936391499,28071.9605647855
"41","yeareffect_raw[2,18]",0.0545197622707725,0.05510615,0.919991056657877,0.92236867779,-1.453177,1.566197,1.00038672867481,65180.8802394058,31218.0113727431
"42","yeareffect_raw[1,19]",-0.0558247199140803,-0.05748115,0.938888456188653,0.9339023421,-1.58425,1.487173,1.0001601888596,65482.9229240427,28561.2658208214
"43","yeareffect_raw[2,19]",-0.0361823382381892,-0.03406545,0.928423920796986,0.9209370051,-1.562379,1.4911095,1.0001026170882,64565.5473149895,30740.6664398767
"44","yeareffect_raw[1,20]",0.241107507093548,0.244395,0.931853551002104,0.9228080463,-1.292532,1.7718535,1.0000168316237,60650.1766923665,30227.7046941759
"45","yeareffect_raw[2,20]",0.0880363775757725,0.0870399,0.939259723831937,0.93560599776,-1.4601545,1.62498,1.00012423275859,66548.6432618381,30197.1654237927
"46","yeareffect_raw[1,21]",0.00195100184124075,-9.29073e-05,0.971020193656682,0.9690251361,-1.600519,1.5996345,1.00012055830789,67649.5764749525,30105.8395535271
"47","yeareffect_raw[2,21]",-0.0074377303324825,-0.008535765,0.97727919690144,0.9747049767,-1.6175065,1.59864,1.00013073338079,68658.9791531128,29074.366766649
"48","yeareffect_raw[1,22]",0.0267295509609525,0.02497515,0.943814118486872,0.9365687982,-1.5368415,1.576517,1.00016559370295,65376.5283332533,29340.9035801071
"49","yeareffect_raw[2,22]",-0.133881506598897,-0.136814,0.935821493005802,0.9354397983,-1.675854,1.4124805,1.00010609281932,64175.5161539528,30415.7467313653
"50","yeareffect_raw[1,23]",0.0522137981319225,0.055532,0.939376415952607,0.9331610421,-1.4932325,1.6136855,1.00014171819338,62812.9027797749,30078.4916749064
"51","yeareffect_raw[2,23]",-0.0705601212706,-0.07633555,0.939087181549346,0.9413257203,-1.611294,1.4712085,1.0005200898305,66857.0292766391,29992.9607265213
"52","yeareffect_raw[1,24]",0.074540273813225,0.07518565,0.941284939685553,0.938989884,-1.472237,1.6255245,1.00006967837869,62889.1787375727,29980.6865193891
"53","yeareffect_raw[2,24]",0.42825890585983,0.4308,0.958988096130104,0.95427549,-1.150654,2.0040555,1.0002320080511,59056.5149835047,30612.6131052092
