"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-1905.1352265,-1904.75,19.7974864394557,19.7185799999999,-1938.12,-1873.0495,1.00056715491863,8016.6217371391,17007.0032348176
"2","strata_raw[1]",-0.149670680067832,-0.1212365,0.436789376421829,0.30216848361,-0.8956607,0.56292415,1.00023357037698,19021.1092783689,20111.4597556128
"3","strata_raw[2]",0.149655221092885,0.1211875,0.436803589339577,0.30186573669,-0.5627174,0.896875099999998,1.00023359065571,19020.0228146584,20089.8047619397
"4","STRATA",-0.3599284481175,-0.3585635,0.0873272922056534,0.0870234309,-0.50601875,-0.2190388,1.00014584001444,22769.7073241811,28583.7430426604
"5","eta",0.0702879297630239,0.0701835,0.0732414260801708,0.07307616792,-0.049308255,0.1904144,1.0001229026336,47561.4291236936,32448.4514654197
"6","yeareffect_raw[1,1]",0.0772846160268637,0.07338055,0.930431316956577,0.93020110533,-1.444616,1.608197,1.00016845128001,62882.8301137232,29224.450527247
"7","yeareffect_raw[2,1]",0.144052079300098,0.145682,0.916473333703953,0.9190370532,-1.362904,1.6426255,1.00006785973124,60380.1819109153,29289.8280730295
"8","yeareffect_raw[1,2]",0.458461931231275,0.475844,0.918003247117498,0.9099991236,-1.0737765,1.944425,1.0000334358037,55088.5987056077,29539.2738192584
"9","yeareffect_raw[2,2]",0.271289024833613,0.276893,0.915176138806721,0.908048022,-1.2508015,1.767552,1.00066105045043,58807.536681264,29592.2376853945
"10","yeareffect_raw[1,3]",0.08657975215342,0.08833665,0.921156494338885,0.9194551464,-1.434968,1.603413,1.00022775506225,61440.6129852578,28655.0122865691
"11","yeareffect_raw[2,3]",-0.03793226333217,-0.03180455,0.912928335670562,0.90415182333,-1.546681,1.4709795,0.999992569474223,65364.8646239454,27286.601606787
"12","yeareffect_raw[1,4]",0.10950265104023,0.116586,0.917597119835776,0.9040998582,-1.4040535,1.6088865,1.00003009629474,64990.7652042422,28382.9022087295
"13","yeareffect_raw[2,4]",-0.006073371072008,-0.00236992,0.913220553172317,0.903424652508,-1.512576,1.5001325,1.00012846728051,66826.0099473969,27996.4289960022
"14","yeareffect_raw[1,5]",-0.208139639600962,-0.2118755,0.918765680625441,0.9065446656,-1.714916,1.312263,1.00015988478731,64204.7316973274,28585.3515002766
"15","yeareffect_raw[2,5]",-0.126129114628955,-0.1255665,0.897758365130914,0.8886126186,-1.6018645,1.360501,1.000058862064,65025.7564225682,30536.2197137408
"16","yeareffect_raw[1,6]",0.0288070957312625,0.03149935,0.894339097590664,0.88910536071,-1.4379195,1.492263,1.00016386970682,65573.0832179037,30663.2188444468
"17","yeareffect_raw[2,6]",-0.159516903358005,-0.1679295,0.889036715030526,0.8807111019,-1.6034815,1.3163755,1.00004973285816,61651.30315494,29685.1271348546
"18","yeareffect_raw[1,7]",-0.23757925920553,-0.2469675,0.897204966415774,0.888196008,-1.69391,1.2524415,1.00032226468829,63228.6597074139,30347.1662765645
"19","yeareffect_raw[2,7]",-0.199307463486275,-0.2030975,0.896391847813688,0.8963302929,-1.6598635,1.2774325,1.0000302803361,63762.1397289739,27363.3524363705
"20","yeareffect_raw[1,8]",0.0711856392294725,0.0723374,0.885879960457084,0.8722195104,-1.400194,1.513725,0.999961389913156,62040.3324040224,29158.3178532178
"21","yeareffect_raw[2,8]",-0.48539641986624,-0.5007045,0.9120807516904,0.9030783468,-1.969688,1.03715,1.00016307394861,58442.0130412073,30440.9178021338
"22","yeareffect_raw[1,9]",-0.647021321485078,-0.6574165,0.957353941214447,0.95808243615,-2.213645,0.944488699999999,0.999989957658425,53845.7934345426,31299.7803718025
"23","yeareffect_raw[2,9]",-0.0700562477360375,-0.07149585,0.904022182100367,0.8896756428,-1.571197,1.4160055,1.00000269115096,67474.5789489448,29246.4972409573
"24","yeareffect_raw[1,10]",-0.0132241538291075,-0.0153285,0.891920809089051,0.8780068395,-1.4788705,1.453045,1.00007290615006,65599.2400456124,29940.9620383501
"25","yeareffect_raw[2,10]",-0.225336237122703,-0.2338185,0.889596678848779,0.8833241844,-1.677416,1.250376,1.00016280633377,61667.2404051554,28317.7254717951
"26","yeareffect_raw[1,11]",-0.737413932589618,-0.7612395,0.93600878448142,0.9371062407,-2.2366835,0.83962185,1.00001748415563,53750.7968691917,31063.5276942875
"27","yeareffect_raw[2,11]",0.0161672594372025,0.02168705,0.913128903136565,0.8998321941,-1.496958,1.514561,1.0001308700286,67791.2678599209,27443.229923188
"28","yeareffect_raw[1,12]",0.256785091411145,0.2683785,0.886975017013329,0.8730468012,-1.2210115,1.700783,1.00010099794282,61250.0732308194,29306.6349457511
"29","yeareffect_raw[2,12]",0.0491432802073025,0.0464396,0.892038193919209,0.87372598026,-1.4329815,1.5137885,1.00021619693754,61740.2142615903,29763.5429264963
"30","yeareffect_raw[1,13]",-0.05100024962896,-0.0490172,0.883672847237399,0.8697561705,-1.502703,1.406585,1.00036832600178,66217.6333393216,29819.1114808479
"31","yeareffect_raw[2,13]",0.479212751234585,0.4986025,0.901247375807659,0.8903405889,-1.0373105,1.9310225,1.00000834817522,54919.5614798463,30276.2198031741
"32","yeareffect_raw[1,14]",0.218938219254637,0.2267775,0.902293626810974,0.8909506788,-1.278553,1.690662,0.999957665526549,64995.9896513034,28655.8361898171
"33","yeareffect_raw[2,14]",0.14105744951397,0.140664,0.870835987584498,0.8555128323,-1.28798,1.5712545,1.00023850138614,64150.8701954535,29673.7902543194
"34","yeareffect_raw[1,15]",0.460617246404165,0.477334,0.879007516841944,0.868633101,-1.016772,1.872413,1.00013712500782,57400.9090338537,29807.160922314
"35","yeareffect_raw[2,15]",0.99122751292254,1.026715,0.942464893539558,0.9279007773,-0.61394555,2.4822615,1.0000950507522,47647.5434883344,32094.3288196307
"36","yeareffect_raw[1,16]",0.174420811873575,0.1810475,0.890344393631407,0.8876978544,-1.3044545,1.6220665,0.999989252372134,64592.412017065,30295.3943369845
"37","yeareffect_raw[2,16]",0.0340087630802225,0.0292266,0.875828072702813,0.8632268001,-1.401632,1.4849505,1.00033087005511,66039.5732799023,29261.1743921623
"38","yeareffect_raw[1,17]",0.0942666155434205,0.0998975,0.876569105330801,0.868766535,-1.3587435,1.528438,1.00040550718487,64507.8779278853,29757.1911217184
"39","yeareffect_raw[2,17]",-0.118848247025123,-0.121331,0.87875901775971,0.869522661,-1.5553225,1.32467,1.00006786140071,64365.9283018227,29766.5899198385
"40","yeareffect_raw[1,18]",-0.55117191020157,-0.561923,0.906758549735011,0.89681873547,-2.0190865,0.961562599999999,1.00010982076022,56094.0271942415,29992.6447176164
"41","yeareffect_raw[2,18]",0.350999037334903,0.359116,0.890491655091711,0.8833197366,-1.13071,1.810314,1.00014741004383,61435.6809480033,29472.8064162291
"42","yeareffect_raw[1,19]",0.0421471354653375,0.0407133,0.856720314738525,0.8432228196,-1.365267,1.4406005,1.00025545717301,61353.2366369893,28679.0077667493
"43","yeareffect_raw[2,19]",-0.25822946977306,-0.270054,0.876655550273711,0.8638695072,-1.687084,1.1929065,1.00020312714232,62604.8053758414,30617.5162440053
"44","yeareffect_raw[1,20]",0.0740992081970525,0.07975665,0.899324337486186,0.8996009085,-1.403072,1.5403245,1.00001052777857,66239.3137810307,30355.1550030855
"45","yeareffect_raw[2,20]",-0.349633503718605,-0.365336,0.907343631518779,0.9031065162,-1.824123,1.168806,1.00014383978324,59335.0694275417,29593.7652376715
"46","yeareffect_raw[1,21]",0.00329569818031,0.00576929,0.984738872304952,0.9732423918,-1.619703,1.6264925,1.00019773576879,67378.9119143592,29157.1744088149
"47","yeareffect_raw[2,21]",0.000323898659454999,0.0009134845,0.980255554076566,0.9901403023197,-1.6025345,1.595857,1.00002558554325,70218.2083202874,29063.4786619912
"48","yeareffect_raw[1,22]",-0.126722544826351,-0.1293035,0.895727909943095,0.8863709274,-1.595486,1.349074,1.0000553583832,64165.0608084103,28601.7946064393
"49","yeareffect_raw[2,22]",-0.180360421232241,-0.1820705,0.882663427293694,0.8725330803,-1.6197755,1.2727475,1.00014654397254,60288.8378166635,30242.1041902884
"50","yeareffect_raw[1,23]",0.1632460903361,0.1685305,0.886043436077522,0.8793485925,-1.30635,1.6113055,0.999987004137096,62674.0107510618,30468.8580688044
"51","yeareffect_raw[2,23]",-0.41820727113922,-0.4248525,0.928166530998741,0.9141889512,-1.928716,1.118686,1.00029825698795,57537.19932945,29863.8052071487
"52","yeareffect_raw[1,24]",0.252704222972284,0.256448,0.903982873091521,0.8964659508,-1.2377835,1.726276,1.00006231660994,62180.2354640867,30752.033793267
"53","yeareffect_raw[2,24]",0.157496045407857,0.160112,0.893518577076099,0.8797466706,-1.3154405,1.62474,1.00011776270073,62527.3792733433,29382.1392317385
"54","obs_raw[1]",1.16673845401471,1.164535,0.52266614338984,0.5225327331,0.3075197,2.0241905,1.00000827775908,27599.4124658829,27956.9253955845
"55","obs_raw[2]",-0.30823458653125,-0.2913725,0.724068807362081,0.7231047915,-1.5277935,0.849577899999998,1.00005551175609,49901.3386135078,31450.9351828485
"56","obs_raw[3]",-1.916849749059,-1.90178,0.597179388284635,0.59659824,-2.924993,-0.971416850000002,1.00010702290265,42395.4753170094,31079.9811705106
"57","obs_raw[4]",0.13746016573744,0.14907,0.694140532998204,0.6890665194,-1.0237,1.248266,1.00014157172381,50876.6573704685,31179.6816662749
"58","obs_raw[5]",0.125802162285578,0.1220685,0.59492200697312,0.5959466373,-0.84535505,1.098341,1.00014199658117,38275.0307024653,31204.6503732412
"59","obs_raw[6]",0.0912653142838025,0.1037085,0.803250488035616,0.7942918305,-1.247161,1.390964,1.00004886038554,54757.4994125606,31135.3035598733
"60","obs_raw[7]",1.785369329875,1.78641,0.391443077966927,0.388241049,1.1387005,2.42236,1.0001098003917,21919.6754585392,27436.841441834
"61","obs_raw[8]",-0.559880565807698,-0.5558555,0.819814114896191,0.821930696916,-1.905538,0.77677415,0.999950117214486,52621.0347343722,30997.1212821597
"62","obs_raw[9]",-0.255967272355612,-0.252138,0.671448865614325,0.6678779415,-1.3634915,0.8480863,1.00014945655364,34475.6347812287,28921.4984680894
"63","obs_raw[10]",0.738196254947375,0.740078,0.575783607658988,0.5712932232,-0.2092956,1.6772435,0.999968133433166,36411.5923629266,31732.1964741092
"64","obs_raw[11]",-0.758504355779578,-0.737585,0.806125871164335,0.8054528433,-2.11765,0.53357835,1.00010273528076,55507.6231030364,31470.3574441846
"65","obs_raw[12]",-0.580104321410272,-0.566487,0.854952537325956,0.851606937426,-2.012747,0.795550799999998,0.999986294736582,55356.59383504,28909.4556409749
"66","obs_raw[13]",0.647503919707763,0.653973,0.561854153700747,0.5549253192,-0.2834404,1.559865,1.00004098207956,24487.7025337756,26441.3272229835
"67","obs_raw[14]",-0.589940765542442,-0.57847,0.853677337616039,0.848557014249,-2.0193805,0.790725349999999,1.00024547455567,57922.1971971833,32055.9988313741
"68","obs_raw[15]",2.14762676286,2.13415,0.531151151297967,0.531326775,1.3014915,3.038172,1.00005176952262,34680.3477266587,29225.9531818025
"69","obs_raw[16]",-0.0301301535939175,-0.0328427,0.639717809545234,0.63185772972,-1.079533,1.021758,1.00009629987466,41209.1672769728,32145.7263920817
"70","obs_raw[17]",-0.15547247501163,-0.1432785,0.652202487499331,0.6417589773,-1.2516625,0.898799649999999,1.00018174141067,47585.1776582766,31824.440515624
"71","obs_raw[18]",1.11813924572332,1.12637,0.620079992235785,0.6212271912,0.09149975,2.131827,1.00007950702933,32390.6869735389,27313.0297212287
"72","obs_raw[19]",-0.559146411199303,-0.533863,0.834948510095191,0.83847812895,-1.9730085,0.762061249999999,1.00034665820584,61202.9860112188,29440.9842152599
"73","obs_raw[20]",-0.582820300768401,-0.574337,0.871555773720229,0.865695173427,-2.0296145,0.833765399999999,1.00012435769121,59708.2565015203,31773.4305197896
"74","obs_raw[21]",1.06749587919483,1.070775,0.765224645464806,0.769906767,-0.19183375,2.3233215,1.00003422713833,42967.334627003,29642.2082825881
"75","obs_raw[22]",0.152598928802682,0.159811,0.560785869031411,0.5592055854,-0.78019735,1.0590185,1.000123539383,34944.2726421434,32873.2804413433
"76","obs_raw[23]",2.236048232675,2.232935,0.481579295470264,0.483283122,1.4461965,3.0332625,1.00008571909092,27525.8666198662,27979.2966275712
"77","obs_raw[24]",-0.245776520308805,-0.229596,0.915745199098677,0.9113608917,-1.7739745,1.22658,1.00010329808398,65212.1763123677,28241.7308612655
"78","obs_raw[25]",-0.375362762091815,-0.3594675,0.886561780212689,0.8879676876,-1.861247,1.041371,1.00023813369607,62857.7107210903,29982.1097895477
"79","obs_raw[26]",0.59716008208886,0.5999235,0.645473485532717,0.6503165445,-0.46119485,1.6531705,0.999994149378691,38930.6797982636,31005.3577546064
"80","obs_raw[27]",-0.47359136581468,-0.458686,0.737906475647702,0.7274132271,-1.706976,0.712345049999999,0.999972601668908,51700.385563786,32666.4900634883
"81","obs_raw[28]",-0.0266542047431347,-0.0212994,0.516346731341264,0.5172961899,-0.88708225,0.80940415,1.00003122338552,33124.07935473,32143.0007825781
"82","obs_raw[29]",-0.820384115120185,-0.8063565,0.800905263561352,0.7997655897,-2.164857,0.463175099999999,1.00020509494213,55638.1433101754,30324.3772609404
"83","obs_raw[30]",-0.50274307957273,-0.486654,0.863059559442404,0.86397492006,-1.9504015,0.89748755,1.00007634469727,60564.6474735449,30557.8562630512
"84","obs_raw[31]",0.57246432484337,0.566358,0.690652574633322,0.6802865622,-0.54983165,1.7187955,1.0000121642859,45656.0143374855,28487.4068905948
"85","obs_raw[32]",0.06354741611538,0.0768105,0.808698309761784,0.7981517796,-1.2831535,1.3769835,1.00007216728659,54031.9940300171,32418.7492583779
"86","obs_raw[33]",-0.480992629846458,-0.4734,0.791790679917952,0.786875124,-1.7952865,0.8001822,1.00007081431239,52370.3839210591,30582.3253177939
"87","obs_raw[34]",0.48636304400587,0.4917705,0.595329255027441,0.59111224935,-0.50639785,1.4556625,1.00002017097203,42510.2281074873,32991.9770168642
"88","obs_raw[35]",-1.11932549861794,-1.095,0.743790621248118,0.736273986,-2.380599,0.0690241049999989,1.00000796441468,53978.9836826742,30373.0091552062
"89","obs_raw[36]",-0.638604810836868,-0.626776,0.742930454171535,0.7406965818,-1.874226,0.5700049,1.00004461952256,47840.3548717215,31791.5691261868
"90","obs_raw[37]",-0.356473115707424,-0.343753,0.878981399636684,0.8839127766,-1.809374,1.063779,1.00024900093453,60955.5212911993,29705.269195633
"91","obs_raw[38]",-0.27433714656781,-0.254752,0.901808914632663,0.9079494291,-1.78963,1.176806,1.00008681281838,66185.787716179,29676.6594314884
"92","obs_raw[39]",0.287231289979658,0.294543,0.747294123573243,0.7412043723,-0.95589005,1.50096,0.999995955018155,48548.5101763842,32780.4433918832
"93","obs_raw[40]",-0.491123340700998,-0.470533,0.694962754895904,0.689898258,-1.6723535,0.616410249999999,1.00014033145129,50350.5293306387,32382.3383329676
"94","obs_raw[41]",0.28151731103522,0.29707,0.829753267817816,0.8279831742,-1.1058885,1.62062049999999,0.999953281249778,54332.8386957135,31783.5035454269
"95","obs_raw[42]",-1.28893131448738,-1.26654,0.741975248308226,0.7432177431,-2.5453615,-0.11098365,1.00022147441542,52061.1001206821,30288.52471086
"96","obs_raw[43]",-0.47157468793932,-0.450743,0.859152501004971,0.8527759527,-1.922749,0.902680699999999,1.00026360068165,59855.8779802895,30190.2937172866
