"","variable_type","variable","rhat","ess_bulk","ess_tail"
"1","lp__","lp__",1.00042447790997,7564.72793675541,15019.8205895663
"2","strata_raw","strata_raw[1]",1.00006500774062,19427.5153111894,20157.6798144345
"3","strata_raw","strata_raw[2]",1.00006975153131,19420.47979927,20031.0048789419
"4","STRATA","STRATA",0.999980867188328,31237.1330970915,31227.3824628745
"5","eta","eta",1.00007311546757,42631.9712611123,32758.7908005297
"6","yeareffect_raw","yeareffect_raw[1,1]",1.00006335004513,71936.7311867665,28981.8198365207
"7","yeareffect_raw","yeareffect_raw[2,1]",1.00008114443488,71418.8067648159,28643.2395710295
"8","yeareffect_raw","yeareffect_raw[1,2]",1.00007156340821,73685.3787181357,28445.5545719784
"9","yeareffect_raw","yeareffect_raw[2,2]",1.0001202361241,72542.7160686418,30569.5864017373
"10","yeareffect_raw","yeareffect_raw[1,3]",0.999999810284601,71449.6382219037,30192.7302237206
"11","yeareffect_raw","yeareffect_raw[2,3]",1.00000428107368,72475.762166508,28902.2849833049
"12","yeareffect_raw","yeareffect_raw[1,4]",0.999928322401348,71591.5560606645,30051.6542122531
"13","yeareffect_raw","yeareffect_raw[2,4]",1.00063590443617,75536.7724277577,29697.0681173833
"14","yeareffect_raw","yeareffect_raw[1,5]",1.00000804340109,68465.2229065505,30640.9301921307
"15","yeareffect_raw","yeareffect_raw[2,5]",1.00012603650224,77724.1431291029,29208.6677078589
"16","yeareffect_raw","yeareffect_raw[1,6]",1.00020649559416,71813.2947751336,29403.1759832164
"17","yeareffect_raw","yeareffect_raw[2,6]",1.00005678936721,64820.1062665372,29141.1106450811
"18","yeareffect_raw","yeareffect_raw[1,7]",1.00018498034214,77622.3723260298,28408.2167917762
"19","yeareffect_raw","yeareffect_raw[2,7]",1.0000796066671,72814.0629189433,29978.6574520672
"20","yeareffect_raw","yeareffect_raw[1,8]",1.00008302089547,74671.3476587197,28481.0916013058
"21","yeareffect_raw","yeareffect_raw[2,8]",1.00024178539754,75116.2652101899,28703.3590381895
"22","yeareffect_raw","yeareffect_raw[1,9]",1.00010254030433,73696.0945451587,29053.3259003433
"23","yeareffect_raw","yeareffect_raw[2,9]",1.00013662986116,65844.2471158267,29544.38077003
"24","yeareffect_raw","yeareffect_raw[1,10]",1.00001935385227,73480.483280062,30103.0692883082
"25","yeareffect_raw","yeareffect_raw[2,10]",1.00011740839911,70784.4064420935,27481.6926766809
"26","yeareffect_raw","yeareffect_raw[1,11]",0.999987246015116,70927.5360890782,30480.9936472865
"27","yeareffect_raw","yeareffect_raw[2,11]",1.00036416051097,80259.6299576734,29636.5469137168
"28","yeareffect_raw","yeareffect_raw[1,12]",0.999967622631855,78779.8909568863,29480.8233509368
"29","yeareffect_raw","yeareffect_raw[2,12]",1.00015078243165,69594.664879942,30695.0423548113
"30","yeareffect_raw","yeareffect_raw[1,13]",1.00003568455072,64194.8163583688,31220.2324044058
"31","yeareffect_raw","yeareffect_raw[2,13]",1.00026523357935,76063.8098395145,30255.4390181294
"32","yeareffect_raw","yeareffect_raw[1,14]",1.00035723507506,78611.4515803223,29266.0110631888
"33","yeareffect_raw","yeareffect_raw[2,14]",1.00003118029061,78686.3641783572,28981.1198695866
"34","yeareffect_raw","yeareffect_raw[1,15]",0.999984590958255,65387.3168383289,28948.9321807312
"35","yeareffect_raw","yeareffect_raw[2,15]",1.00005750825894,72457.515207295,30603.3758490504
"36","yeareffect_raw","yeareffect_raw[1,16]",1.00003520229625,75091.012491607,28952.238171105
"37","yeareffect_raw","yeareffect_raw[2,16]",1.00016780575138,71935.8056355857,27637.7961952008
"38","yeareffect_raw","yeareffect_raw[1,17]",1.00003880715642,74874.4652267054,30164.9305303546
"39","yeareffect_raw","yeareffect_raw[2,17]",1.00010334753265,71883.4887324692,29622.6123241234
"40","yeareffect_raw","yeareffect_raw[1,18]",1.00021759228873,72050.141915677,30252.7804392064
"41","yeareffect_raw","yeareffect_raw[2,18]",1.00002671584912,74453.7560478826,30171.1560507778
"42","yeareffect_raw","yeareffect_raw[1,19]",1.00033597469499,75480.6046214993,29548.9723431976
"43","yeareffect_raw","yeareffect_raw[2,19]",1.00026342797457,73269.1982703345,29491.7507753165
"44","yeareffect_raw","yeareffect_raw[1,20]",1.00035443723809,75854.7877462401,29682.796490478
"45","yeareffect_raw","yeareffect_raw[2,20]",1.0003341858589,74398.6834259287,29491.8595744409
"46","yeareffect_raw","yeareffect_raw[1,21]",1.00005650985686,76823.849825131,28087.4622062245
"47","yeareffect_raw","yeareffect_raw[2,21]",1.00033173854961,83083.7389011408,29542.0122466267
"48","yeareffect_raw","yeareffect_raw[1,22]",1.00007783130624,69647.4002380775,30336.1468033792
"49","yeareffect_raw","yeareffect_raw[2,22]",1.00008252841708,72432.1837278623,30031.9515156831
"50","yeareffect_raw","yeareffect_raw[1,23]",1.00009540017195,71887.4349232225,30149.4834510048
"51","yeareffect_raw","yeareffect_raw[2,23]",1.00026915049114,65511.518382618,30048.6303636606
"52","yeareffect_raw","yeareffect_raw[1,24]",1.00004711458088,74220.0044199527,31153.6703794718
"53","yeareffect_raw","yeareffect_raw[2,24]",1.00005485539849,76225.7143732368,29620.1524258494
"54","obs_raw","obs_raw[1]",1.00025387699526,72570.0809332033,31688.7269439425
"55","obs_raw","obs_raw[2]",1.00008218176976,61376.3595494075,31792.4644696944
"56","obs_raw","obs_raw[3]",0.999983838388608,53373.3045088105,33080.2113419198
"57","obs_raw","obs_raw[4]",1.00019631999365,74301.3754506032,29727.346096345
"58","obs_raw","obs_raw[5]",1.00016939722888,62457.9503477841,30622.4106356468
"59","obs_raw","obs_raw[6]",1.00027579845929,75778.3179624634,29580.107833073
"60","obs_raw","obs_raw[7]",1.00006247250466,40959.3685852446,34062.6031352963
"61","obs_raw","obs_raw[8]",1.00004995671106,70631.9128469781,29917.2110912359
"62","obs_raw","obs_raw[9]",0.999997334627608,55560.820857208,31127.9896196585
"63","obs_raw","obs_raw[10]",1.00031291299442,39129.7259905519,29638.7080430589
"64","obs_raw","obs_raw[11]",1.0000926851343,56385.0413693671,30007.9500019635
"65","obs_raw","obs_raw[12]",1.00013704751237,57241.2151110527,31026.4102933811
"66","obs_raw","obs_raw[13]",1.00004397447135,41173.9209324256,30855.5211876756
"67","obs_raw","obs_raw[14]",1.00005408914385,62969.1318511555,33136.8510533627
"68","obs_raw","obs_raw[15]",1.00002977617431,51895.0880836099,30505.9845622136
"69","obs_raw","obs_raw[16]",1.00003469068048,57747.4965201607,30641.5825880717
"70","obs_raw","obs_raw[17]",1.00005233606183,63021.8551165366,32748.6266042339
"71","obs_raw","obs_raw[18]",0.999973321870998,49309.7790711448,32794.769897602
