"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-3601.9577385,-3601.55,23.8056242775588,23.7364259999996,-3642.06,-3563.58,1.00041943649593,8107.15449142615,16882.4684424566
"2","strata_raw[1]",-0.012946878593951,-0.006865625,0.432083271367286,0.289365528375,-0.74973475,0.7067706,1.00028787480198,16958.1118953504,19222.5450022868
"3","strata_raw[2]",0.0129310549142562,0.006787505,0.432079726017917,0.289532498787,-0.70609905,0.749556699999999,1.00028812217692,16955.6344164167,19183.798588134
"4","STRATA",0.99295130825,0.9937305,0.0654154073495778,0.0651328419,0.8843032,1.09977,1.00012715024728,24977.6807906392,31461.4250278061
"5","eta",0.101205259855934,0.1011285,0.0911531310820384,0.0909664056,-0.04872885,0.25224765,1.00001182574101,38499.5832502848,32834.8156516753
"6","yeareffect_raw[1,1]",-0.324262884309138,-0.331602,0.937179341120925,0.9289460103,-1.859457,1.21888,1.00033070719,59678.0461341133,29873.5554388809
"7","yeareffect_raw[2,1]",0.337672488703817,0.3468295,0.904587545873866,0.8953228662,-1.1665315,1.806071,1.00013499104191,54959.1058301086,29404.4144088794
"8","yeareffect_raw[1,2]",0.63211803636894,0.653578,0.943471459386499,0.9372804462,-0.96180985,2.144796,1.00014521022496,51189.5282719531,29969.8457224347
"9","yeareffect_raw[2,2]",0.365059254321968,0.374027,0.912261135575273,0.9135143682,-1.145674,1.845854,1.00005973357116,56184.8339755874,30138.2774342522
"10","yeareffect_raw[1,3]",0.017542291732785,0.0101983,0.897977940588894,0.8911219191,-1.453728,1.4978975,0.999997717398164,59199.4715746683,30519.3243699447
"11","yeareffect_raw[2,3]",0.392850541220325,0.398203,0.900098259877955,0.8923265316,-1.1024515,1.8577085,1.00008953052603,59954.4953583155,31208.3947640451
"12","yeareffect_raw[1,4]",-0.05736733334547,-0.0604973,0.915412274481487,0.9002013615,-1.567048,1.461745,1.0001364265681,66592.7693426755,29909.5725325637
