"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-2686.3816145,-2685.93,22.99219610521,23.009952,-2724.9,-2649.3195,1.00016496763325,6974.71208331873,14534.5211297319
"2","strata_raw[1]",-0.542262798839375,-0.4644215,0.351068989651264,0.3092318124,-1.233312,-0.12647365,1.00012106988589,16540.0460751056,15235.9000749509
"3","strata_raw[2]",0.54226958870931,0.4643925,0.351065660883221,0.3091309956,0.1265047,1.2341845,1.00011972997965,16535.5201402964,15290.884720872
"4","STRATA",0.82467021085,0.825219,0.0634955660866643,0.0632921940000002,0.71898185,0.9280756,1.0001205199546,21669.5002264342,28212.7288326999
"5","eta",-0.0124734836401318,-0.0122077,0.0727744156716032,0.07262857098,-0.13256455,0.10709265,1.0002014954904,32502.9031562103,30812.713076479
"6","yeareffect_raw[1,1]",0.219228952034243,0.2178735,0.845218744858218,0.8345281119,-1.1613245,1.6080725,1.00011518628228,54020.6193937877,30573.3989142299
"7","yeareffect_raw[2,1]",0.85668264829354,0.8927335,0.905645921631647,0.8887719981,-0.69417895,2.298035,1.00004115931851,37677.754794957,29134.1689300744
"8","yeareffect_raw[1,2]",-0.0241046773712775,-0.0189077,0.798588648310139,0.78140922258,-1.344343,1.269167,1.00023917713502,50998.0927583148,29627.9874650568
"9","yeareffect_raw[2,2]",-0.153479375539482,-0.1613135,0.889347660735866,0.8821188306,-1.6073575,1.3212005,1.00010564247609,54273.7806381354,30905.5271006868
"10","yeareffect_raw[1,3]",0.210825285689345,0.210807,0.826862870947576,0.8116464048,-1.150725,1.5736285,0.999961290137942,55511.2047184497,30077.3679255606
"11","yeareffect_raw[2,3]",0.143739893773875,0.1542955,0.862916458988601,0.8479626918,-1.289974,1.541404,1.00002897496756,48672.0493679996,29164.5447938953
"12","yeareffect_raw[1,4]",0.51952238108356,0.535285,0.804886992160987,0.775948362,-0.83309685,1.8162215,0.999983872872052,49526.2459239731,28670.3020278864
"13","yeareffect_raw[2,4]",-0.432483161142827,-0.452927,0.877251555763835,0.8652468426,-1.8496325,1.0352825,0.999978907404292,48723.6578810488,30745.0045792156
"14","yeareffect_raw[1,5]",-0.523809257225915,-0.5387775,0.841118099271591,0.82689813339,-1.8792615,0.88654855,1.00009525817819,52179.5358442587,28795.5304892176
"15","yeareffect_raw[2,5]",0.305917415640146,0.316451,0.863629038535274,0.8520450309,-1.142266,1.7032265,1.00004893460552,52078.8073758088,29054.7411151205
"16","yeareffect_raw[1,6]",0.301371372920868,0.314528,0.776475058780485,0.7507997595,-1.00293,1.5574015,1.00024669462627,48547.7117218811,27687.4386967142
"17","yeareffect_raw[2,6]",-0.518035606842065,-0.544777,0.890947795956099,0.88027677423,-1.9355215,0.992520699999998,1.00001578003167,44882.0281273045,28103.8310653803
"18","yeareffect_raw[1,7]",-0.0562122064810375,-0.06360675,0.802477118515035,0.78196586475,-1.362996,1.2826835,1.00018185541186,52216.4321844161,30093.1954044822
