"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-5407.57303775,-5407.305,24.4096841369684,24.3368789999999,-5448.32,-5368.0995,1.00023494584174,7976.43368919027,15529.2364007867
"2","strata_raw[1]",-0.6855110305025,-0.619703,0.359874434135084,0.3349586289,-1.371427,-0.222787,1.00012943080471,24889.0908528323,20952.641874986
"3","strata_raw[2]",0.6855258639,0.6194195,0.3598788641532,0.3350120025,0.22250135,1.371671,1.00012595202917,24894.5832534464,20953.0498916614
"4","STRATA",2.38756030375,2.38765,0.0635337462387353,0.0632477159999999,2.2823,2.4922605,1.00008126375404,25523.0555313513,28366.7350192545
"5","eta",0.0905930962016687,0.0903456,0.077401201714151,0.07673411277,-0.0366017,0.21809055,1.00008065349681,42475.4813800303,33556.7410815168
"6","yeareffect_raw[1,1]",0.326837429571982,0.334916,0.917153105276752,0.9097129818,-1.184786,1.819823,1.00004825489295,64111.8534570158,29285.7948360695
"7","yeareffect_raw[2,1]",-0.134545021723346,-0.137722,0.903100258903676,0.8949173751,-1.613101,1.349135,0.999991712872779,63860.5095350736,29114.1835494376
"8","yeareffect_raw[1,2]",0.364937782005468,0.374301,0.928909072723031,0.9251846541,-1.16856,1.8756555,1.00003123364842,62506.7991033055,29814.7068464319
"9","yeareffect_raw[2,2]",-0.0360162617790375,-0.0294857,0.89621801723266,0.89874648612,-1.5113175,1.4321065,1.00018318604628,63276.9694829538,30130.3376034786
"10","yeareffect_raw[1,3]",0.189094029790537,0.189962,0.901288918624711,0.8918424627,-1.3159725,1.6750005,1.00001147332425,63411.1940237904,30110.4625377264
"11","yeareffect_raw[2,3]",0.0131172927175875,0.0176823,0.891524679840459,0.87937928232,-1.4515075,1.4782005,1.00022793764744,65596.5599615053,29555.8441785425
"12","yeareffect_raw[1,4]",0.107733558707377,0.1111075,0.907618650730065,0.9005290161,-1.393948,1.592203,0.999988701831362,65330.8727699522,29212.427164261
"13","yeareffect_raw[2,4]",-0.320567846023608,-0.33414,0.902303270112495,0.8932472262,-1.7800755,1.184869,1.00014472470207,60827.0078002143,28420.2359577383
"14","yeareffect_raw[1,5]",-0.0489852528039375,-0.0494352,0.90213599177145,0.8859602472,-1.5362575,1.4359845,1.00004729047126,69157.5175416432,28453.5569006147
"15","yeareffect_raw[2,5]",0.178885420375303,0.1840295,0.884702438281069,0.8806295589,-1.284976,1.6205335,0.999985614714995,67482.3500932525,29555.5720849708
"16","yeareffect_raw[1,6]",-0.355207508665525,-0.3659285,0.923504939387956,0.9256197972,-1.855833,1.1803825,1.00004002001018,63673.9897355832,30445.2567388071
"17","yeareffect_raw[2,6]",-0.070604051952273,-0.0796386,0.871073660387269,0.8596819035,-1.4893015,1.383292,0.999986591558433,67193.6624652165,29745.4674690879
"18","yeareffect_raw[1,7]",-0.192897348283628,-0.2006605,0.903417771699666,0.8966742561,-1.669577,1.301501,1.00002918083399,68575.2741288113,28810.2534940919
"19","yeareffect_raw[2,7]",0.658160611921562,0.6829715,0.899436471136425,0.88142089665,-0.8671004,2.0862125,1.00000088777359,56400.6311908155,30482.1683741951
"20","yeareffect_raw[1,8]",-0.0709659200262,-0.07086445,0.895864952915855,0.88755470937,-1.5374685,1.4045805,1.00004201229014,68071.3861735859,30276.4353094911
"21","yeareffect_raw[2,8]",0.02945786635393,0.0218414,0.879524421383106,0.8712706464,-1.404432,1.4842275,1.00018457631866,68414.7924209777,28784.4063603768
"22","yeareffect_raw[1,9]",-0.299679490372689,-0.3108125,0.908196816350127,0.914942112,-1.7835595,1.203427,1.00028496167556,67179.3383262604,30430.0592557668
"23","yeareffect_raw[2,9]",0.0322228346475425,0.0305718,0.892006685259764,0.8798838111,-1.439825,1.5065725,1.00004984166006,67747.6351140094,27626.3372560909
"24","yeareffect_raw[1,10]",-0.153623223285068,-0.159804,0.909156443946582,0.9076840437,-1.638875,1.350874,1.00020016772999,68758.1175082215,29970.6656277568
"25","yeareffect_raw[2,10]",-0.015153050479195,-0.02386385,0.872359779325617,0.8683788351,-1.4370705,1.4271725,1.00011027776412,67945.1933026507,30035.0941512033
"26","yeareffect_raw[1,11]",0.112048440597675,0.1126535,0.900259303773214,0.8945363469,-1.3694145,1.58426,0.999952610371146,67855.4371705999,29549.7486792992
"27","yeareffect_raw[2,11]",0.0234992367686225,0.02905055,0.898438875592645,0.8912672139,-1.452738,1.487802,0.999993556097417,65608.2676540899,28337.4913059129
"28","yeareffect_raw[1,12]",-0.12495887513222,-0.1391985,0.906282196652779,0.8969085069,-1.59209,1.3789055,1.00003555934997,66413.9439711654,28331.2685116082
"29","yeareffect_raw[2,12]",-0.0245686156844885,-0.0270302,0.885978256384937,0.8803997559,-1.470203,1.4429875,1.00014938322042,66475.2006406817,29404.1212747794
"30","yeareffect_raw[1,13]",0.55650299257402,0.5777465,0.907682275455446,0.89524843968,-0.96314865,2.027311,1.00001886971403,59063.6283530037,29869.6118017115
"31","yeareffect_raw[2,13]",-0.139571408833823,-0.145737,0.880724514835227,0.8706153372,-1.5767585,1.3289825,0.999980216739233,67224.2162376395,28882.7126421701
"32","yeareffect_raw[1,14]",-0.22023439427565,-0.2319115,0.905799331554888,0.8933791776,-1.688703,1.2800265,1.00008434442155,71198.2767089427,29505.2116040486
"33","yeareffect_raw[2,14]",0.0751861826159875,0.0702582,0.892969168951242,0.876794814,-1.3850875,1.5471215,1.00026178584306,66431.2878064072,28573.6775165094
"34","yeareffect_raw[1,15]",-0.0944399012111825,-0.0981914,0.89786770593215,0.8869639674,-1.570542,1.391412,1.00010754280342,68055.3699477877,29494.9030060793
"35","yeareffect_raw[2,15]",0.0271285246273625,0.02710125,0.876152277584162,0.86709527415,-1.4195695,1.4606755,1.00012197429993,69892.0791310286,29730.7655338315
"36","yeareffect_raw[1,16]",-0.386139533112333,-0.3970515,0.918492174293703,0.9118219803,-1.878731,1.151759,1.00006547998291,60386.272266932,29354.7233796799
"37","yeareffect_raw[2,16]",-0.31991178727574,-0.335468,0.898946510054309,0.8960137578,-1.7706665,1.1845005,1.00012624504245,59452.6856699076,29515.3931839331
"38","yeareffect_raw[1,17]",-0.37989407430766,-0.388363,0.909325467473007,0.9085180062,-1.856522,1.1308285,1.0000100910907,63361.3159780841,30204.4518096343
"39","yeareffect_raw[2,17]",0.39925620545305,0.414825,0.893568147095962,0.8852760273,-1.0905345,1.8455405,1.0000680194614,61463.4359240047,29856.4606701544
"40","yeareffect_raw[1,18]",0.191470262601128,0.195945,0.908362854774107,0.9041465601,-1.298686,1.6749615,1.00004672065917,67630.3328065736,29409.4421773619
"41","yeareffect_raw[2,18]",-0.500762277606143,-0.519156,0.920896029698379,0.9203039349,-1.9814525,1.050108,0.999967190240669,56907.5870621988,29702.3627181134
"42","yeareffect_raw[1,19]",-0.07307360337582,-0.07511525,0.913364587732096,0.91131974955,-1.5610095,1.4265175,1.00005537297572,69421.3975059363,27758.8375158272
"43","yeareffect_raw[2,19]",-0.199549636909452,-0.2047715,0.899879461305903,0.8994385638,-1.6640315,1.289441,1.0000692324679,68604.1266689779,28575.4971117599
"44","yeareffect_raw[1,20]",0.047955673458848,0.04356495,0.908668605893292,0.897247281,-1.448211,1.540263,1.00009772098009,66907.7993834145,29436.6198145574
"45","yeareffect_raw[2,20]",-0.50961516185639,-0.5345435,0.920041506778238,0.91382504703,-1.993924,1.028037,1.00003354302061,56726.1025339821,30242.0349583189
"46","yeareffect_raw[1,21]",-0.00051876324605,-0.00541773,0.985791928533874,0.9774885582,-1.620261,1.6233965,1.00014630092428,71510.6341680296,27688.0598651874
"47","yeareffect_raw[2,21]",-0.001183659185635,-0.004741745,0.980245897597612,0.9784092528,-1.611412,1.6147905,1.00012871609923,71930.0945300803,27845.1097677199
"48","yeareffect_raw[1,22]",-0.294539038590983,-0.301929,0.929005658709996,0.9231720246,-1.8143465,1.247354,1.00003951933392,67226.2770618329,29642.4498214225
"49","yeareffect_raw[2,22]",0.48860169737503,0.506439,0.929760081074484,0.9313567179,-1.0668515,1.98728,1.00000633942866,56398.1153224638,30535.2292964422
"50","yeareffect_raw[1,23]",0.418064145949721,0.423522,0.923519910600992,0.9303655998,-1.1097215,1.91323,0.999974074839817,62292.0700458409,30526.0211425022
"51","yeareffect_raw[2,23]",-0.378562007200972,-0.391414,0.928376167159566,0.9296065086,-1.8918595,1.158944,1.00016976741206,61594.5233235044,30581.7037502215
"52","yeareffect_raw[1,24]",0.38042834368656,0.3966355,0.934384217715545,0.9355346847,-1.1809315,1.8934855,1.00011389015426,64482.9036061743,30487.8247401678
"53","yeareffect_raw[2,24]",0.725145594893198,0.7507005,0.951529463861027,0.9476623527,-0.8701651,2.2515505,1.00008542928904,51575.747710356,31754.7477773785
"54","obs_raw[1]",-1.2768928543911,-1.27143,0.79583630098073,0.7820952216,-2.5981215,0.0228118049999984,1.00009412555057,56194.6321449864,31873.5387206558
"55","obs_raw[2]",-1.50433721633339,-1.495535,0.750482760496315,0.7478145444,-2.7542505,-0.285833250000001,0.999990246386635,56635.0948339111,31799.5682053077
"56","obs_raw[3]",0.488205398400282,0.481418,0.515372830462156,0.5119084215,-0.3499535,1.3403825,1.00003076936638,36722.704726769,32789.1011591211
"57","obs_raw[4]",0.533807623924979,0.5399965,0.557411736246849,0.5576540445,-0.39171845,1.4375845,1.00009171017214,37834.2472883664,29738.5041440705
"58","obs_raw[5]",-0.809529665020097,-0.808127,0.848331571129151,0.8381842035,-2.207266,0.584143849999997,1.00006206662942,67439.4439507706,27984.7133395841
"59","obs_raw[6]",1.26087377595166,1.24646,0.668197161623047,0.6594990276,0.1810548,2.3887025,1.00010512387403,47519.2104428228,31399.7160763971
"60","obs_raw[7]",-1.8174279371536,-1.809025,0.753183495610533,0.752982888,-3.077086,-0.5911715,0.999953312223031,48295.3569494848,33153.0679153086
"61","obs_raw[8]",-0.186119028391987,-0.192282,0.632383934751118,0.6313370406,-1.2124315,0.857838849999998,1.00000980660907,45135.6407392935,33952.5844744643
"62","obs_raw[9]",-0.188683062001217,-0.1836525,0.701387698060299,0.6968761149,-1.3475585,0.95766075,1.00005240928139,51855.2099618403,31816.335397743
"63","obs_raw[10]",-0.215458608260943,-0.230684,0.752408587879795,0.7452615072,-1.4321115,1.039515,1.00006244056683,50226.7003544218,30987.8725406763
"64","obs_raw[11]",0.698058248540392,0.6987625,0.420946196600803,0.4214913192,0.0092393335,1.394021,1.00004018610687,25419.5495381712,28485.2925903756
"65","obs_raw[12]",-0.234768185789257,-0.2359275,0.723663180725858,0.73040289,-1.4259685,0.956215399999998,0.99996723916938,44571.1569564941,29753.3426521361
"66","obs_raw[13]",1.05103003843808,1.05132,0.601022885106147,0.5945559585,0.062066835,2.0466355,1.00018971496938,30355.8542566553,27386.1808999077
"67","obs_raw[14]",-2.19998183863425,-2.18307,0.668757594953316,0.662173638,-3.3229615,-1.120461,1.00002777466561,49701.2042997482,33403.8408772885
"68","obs_raw[15]",0.671672347056273,0.67479,0.738302739471987,0.739557945,-0.55026505,1.8823855,1.00003337420724,48390.2391527407,31346.9944014078
"69","obs_raw[16]",-1.90476640698158,-1.898175,0.728794807633535,0.733523763,-3.114707,-0.72709025,1.00009234122807,58175.6012763304,30973.1302757593
"70","obs_raw[17]",-1.5873286793072,-1.583165,0.593845988029887,0.592424721,-2.5703085,-0.61733815,1.00008213040275,38397.3710381814,30838.2099212621
"71","obs_raw[18]",0.151502764466807,0.1520225,0.494482362573312,0.487864356,-0.6580186,0.957721449999999,1.00002832344197,28666.9665341388,28826.2806718494
"72","obs_raw[19]",1.9948606800235,1.991335,0.62784900674203,0.626376261,0.9742217,3.036343,1.00008753964337,40597.0755676109,30088.7419050972
"73","obs_raw[20]",0.249240132665903,0.251439,0.623705609303875,0.6249766866,-0.7788176,1.271417,0.999983567327359,34933.7094828762,29938.8151216444
"74","obs_raw[21]",-0.937111720268827,-0.9402135,0.74942612670785,0.7458389799,-2.171664,0.301259099999998,0.999999476335707,47660.3404162455,30209.5627803698
"75","obs_raw[22]",1.07765261312854,1.06668,0.651170254939092,0.6514648182,0.019650125,2.1579885,1.00006231978069,42662.5165692665,31611.6145900992
"76","obs_raw[23]",-0.20872333881805,-0.217468,0.802022246387834,0.7948322382,-1.5157025,1.1163795,1.00002267597456,55065.3866135217,32467.041923629
"77","obs_raw[24]",0.682361962428372,0.682927,0.549097865877444,0.5489370978,-0.22203575,1.582474,1.00006001208221,27914.8889760567,28865.9961817068
"78","obs_raw[25]",-0.908378015307392,-0.9081035,0.849861989589949,0.844533438,-2.3068405,0.471668949999999,0.999983450810397,67965.1337440333,28859.6578211853
"79","obs_raw[26]",0.13145317785257,0.133914,0.612522766798931,0.6150477144,-0.8735976,1.130434,1.00008793454392,38558.8263833839,28586.5817629168
"80","obs_raw[27]",0.0706407790608925,0.06632675,0.670010726340667,0.6686503761,-1.0206225,1.177153,1.00004607058083,42051.7602583343,30434.6208873741
"81","obs_raw[28]",0.0191544480136677,0.02064295,0.4613353592284,0.4535814549,-0.73813605,0.7820151,1.00003191779137,32168.5079179843,32168.0586810792
"82","obs_raw[29]",0.691874823332945,0.6841595,0.493152247144668,0.4849725447,-0.10699075,1.515046,1.00003815925076,29957.634141095,32812.0440296415
"83","obs_raw[30]",-0.396640513538533,-0.3949915,0.499758658951566,0.49314382047,-1.2256365,0.42547335,0.999968378466683,30514.377327713,32172.0507011159
