"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-943.48986065,-943.063,14.5957405566741,14.6191773,-968.005,-920.2324,1.00034766701483,9479.33881980016,16590.1439579045
"2","strata_raw[1]",-0.061561435724115,-0.0615906,0.515497132765154,0.42980781564,-0.91985145,0.808633399999999,1.0000870046655,28047.7122798288,28174.4160262271
"3","strata_raw[2]",0.06157686395702,0.06170815,0.515494914574234,0.42957497331,-0.8088876,0.920059,1.00008585893554,28045.9116195205,28008.4370631558
"4","STRATA",-0.195084090659668,-0.1990975,0.227034027638061,0.20419990647,-0.5626019,0.1874878,1.0000471379287,30874.2530794045,30970.7588990575
"5","eta",0.106136762907212,0.106275,0.179261258271151,0.1791655383,-0.1865482,0.4009124,1.0000030005396,68588.0273737755,31808.0393035675
"6","yeareffect_raw[1,1]",-0.387564972569395,-0.3962015,0.943278278489938,0.9394398531,-1.916811,1.1770545,1.00014540842448,88461.5999289678,30065.1974953663
"7","yeareffect_raw[2,1]",0.006303539337465,0.006066835,0.972459394231578,0.9747909675,-1.5973935,1.6070335,1.00006895419867,105401.330541351,27649.1159770559
"8","yeareffect_raw[1,2]",0.50383755267324,0.523234,0.916146048421614,0.9035646396,-1.0406135,1.988351,1.00006140391007,73951.9307594972,29497.6748742421
"9","yeareffect_raw[2,2]",0.097236124522621,0.101148,0.961645021978567,0.9595935762,-1.4773365,1.669141,1.00038774448257,101690.725877928,27957.0774852923
"10","yeareffect_raw[1,3]",-0.15873409482009,-0.163421,0.918827543373459,0.9208695468,-1.656731,1.358904,1.00020834014013,96177.9061588729,29476.3286018596
"11","yeareffect_raw[2,3]",0.0010614864016575,0.00307119,0.980171073079121,0.977928608706,-1.602706,1.6042575,1.00004374784455,105927.190883671,26985.9974760795
"12","yeareffect_raw[1,4]",0.39388583345722,0.4077665,0.904589813288439,0.8998321941,-1.11373,1.851832,1.00005583389235,85303.8001888465,30292.7725947391
"13","yeareffect_raw[2,4]",-0.067230150948951,-0.0679234,0.948056410342095,0.9453924921,-1.622115,1.501431,1.00047903648645,104522.234052322,28010.5974865899
"14","yeareffect_raw[1,5]",-0.363421942926103,-0.3711365,0.934361791754936,0.9254226114,-1.882571,1.1880215,1.00015430731455,91423.9676116754,28727.9847893349
"15","yeareffect_raw[2,5]",-0.001291577756575,0.00198619,0.98630793680462,0.975692847906,-1.6325515,1.6211515,1.00002173164256,102932.326629331,26475.9817680547
"16","yeareffect_raw[1,6]",-0.06933806141295,-0.0654916,0.885487684929937,0.86981087844,-1.533021,1.382363,1.00005898966066,93462.2219068285,29045.8061838687
"17","yeareffect_raw[2,6]",0.12142216632614,0.12027,0.940396263531386,0.9454732938,-1.432553,1.668508,1.00016359330213,99473.169489363,27479.0350918616
