"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-2382.97733975,-2382.54,21.7151002877049,21.7349159999998,-2419.341,-2347.72,1.00103514857678,7836.6592908656,15845.1865075097
"2","strata_raw[1]",0.0960171238163225,0.07906065,0.448003823763415,0.3131273439,-0.6511164,0.856182,1.00014364169127,29224.1269616917,26841.5698090782
"3","strata_raw[2]",-0.0960362404356725,-0.0791482,0.448017431296785,0.3133838337,-0.85632765,0.6516363,1.00014231005018,29222.4530363699,26860.5864756693
"4","STRATA",0.664456454625,0.6650165,0.0749255498439283,0.074396868,0.54029975,0.7867575,1.00005141516563,40352.6545917759,31870.101173284
"5","eta",0.017705639656047,0.01831725,0.0953759416481924,0.09592681455,-0.13959615,0.1739992,0.999969550313397,52616.1791600239,32615.1574492859
"6","yeareffect_raw[1,1]",0.68386774928958,0.68005,0.715090392078909,0.703634547,-0.49067615,1.864901,1.0001475165958,67951.2134829564,31868.6030204151
"7","yeareffect_raw[2,1]",-0.120096186514755,-0.1240385,0.936803162477524,0.9303767193,-1.6566165,1.437545,1.00022648502303,92947.9508090763,29127.8789464006
"8","yeareffect_raw[1,2]",1.60666078090803,1.606135,0.674966960551732,0.659942325,0.50927545,2.698999,1.00005287980826,58367.665337132,31123.6956352518
"9","yeareffect_raw[2,2]",0.098588729107337,0.1030385,0.929791232638355,0.9178131669,-1.4446605,1.634985,1.00005165463539,91508.4165940132,29177.3675945995
"10","yeareffect_raw[1,3]",0.227048002983208,0.2194715,0.673309632317778,0.6517242732,-0.8743714,1.3424065,1.0001347093244,68397.224753653,32414.2492396214
"11","yeareffect_raw[2,3]",0.358591305984257,0.367137,0.932608690116173,0.9280964805,-1.1900135,1.8814725,1.00013509428656,85274.7322863375,29145.5723450342
"12","yeareffect_raw[1,4]",1.00449381752318,1.00999,0.660283160257568,0.6409976622,-0.08351495,2.0731145,1.00012324436563,59393.1919823025,32242.4828333942
"13","yeareffect_raw[2,4]",-0.109056629762353,-0.1118935,0.931289932339384,0.9306813936,-1.6304435,1.4200235,1.00014900920699,94235.204588306,28976.2897522226
"14","yeareffect_raw[1,5]",-1.21770435815026,-1.22302,0.736062345241125,0.7148170575,-2.4160175,-0.0054063830000002,1.00002704060142,64759.0110422273,28822.2967425778
"15","yeareffect_raw[2,5]",-0.48993294851348,-0.502487,0.958508593847583,0.9636840696,-2.052721,1.10199,1.00027777757804,85390.6686553458,29554.0923446036
"16","yeareffect_raw[1,6]",0.595528708495037,0.5996785,0.619609155629907,0.5984611269,-0.4257318,1.60651,1.00010097907543,66618.7030692698,29646.2607473913
"17","yeareffect_raw[2,6]",0.0012004180405975,-0.00115711,0.923029267599287,0.913133503086,-1.5189865,1.512181,0.999918109803946,93312.7085530801,28448.5457541312
"18","yeareffect_raw[1,7]",-0.375854543932327,-0.3791435,0.636924117090527,0.6209106561,-1.4110725,0.662388249999999,1.00010499935533,68684.8393528377,30041.7784681973
"19","yeareffect_raw[2,7]",0.0681524596173675,0.0697744,0.910141780907721,0.90393247266,-1.4240435,1.5570225,1.00015129897265,92893.7881265399,28022.3290366996
"20","yeareffect_raw[1,8]",-0.0660917205091725,-0.06136195,0.642610496034119,0.621995178,-1.1337045,0.980401349999997,0.999999184929588,72926.6746477679,29560.1562988507
"21","yeareffect_raw[2,8]",0.0503964808141975,0.054237,0.919914361016184,0.9241312668,-1.4691245,1.555543,1.00014552759188,88542.9674584272,28021.6403636044
"22","yeareffect_raw[1,9]",-0.8732331370478,-0.8785935,0.658941085526645,0.6343103949,-1.9448115,0.214501449999998,0.999992088331863,72401.1610871023,27827.0397303772
"23","yeareffect_raw[2,9]",0.150521036673758,0.156133,0.916171416618344,0.8965697328,-1.3644155,1.663305,1.00000992317723,88546.3919618657,29597.9604382091
"24","yeareffect_raw[1,10]",0.060647247882045,0.05956695,0.678137498537845,0.66187481997,-1.051712,1.18343,0.999974747048534,73859.9635477113,30712.6125669877
"25","yeareffect_raw[2,10]",-0.0070875772787925,-0.005040265,0.916443764371442,0.916087768911,-1.5216655,1.4966025,1.00002430981636,92639.0828524706,29287.3061351213
"26","yeareffect_raw[1,11]",-1.49216892917152,-1.483945,0.622482444009465,0.596183112,-2.520577,-0.4856321,0.999969583150525,68532.8754261354,29408.0220255241
"27","yeareffect_raw[2,11]",-0.245079675102629,-0.251417,0.911002728169927,0.9120465942,-1.728051,1.2540765,1.00003312420596,88960.6538295889,28946.4875673046
"28","yeareffect_raw[1,12]",-0.843607163215133,-0.841527,0.709966146669782,0.6890057328,-2.0017515,0.314992199999999,1.00004484175311,80880.635212116,27823.0643736017
"29","yeareffect_raw[2,12]",-0.0773425336334855,-0.07912835,0.921652808466428,0.92148949599,-1.5902945,1.4398325,0.999977242981188,98525.4472710738,29149.2234497172
"30","yeareffect_raw[1,13]",-0.93041733532979,-0.933121,0.590399908427809,0.5608319976,-1.8929515,0.0314158199999997,1.00003445106956,68667.3383075775,27163.5289061176
"31","yeareffect_raw[2,13]",-0.053340363482695,-0.05589015,0.909084028397537,0.8994459768,-1.5511835,1.434976,1.00007611985042,95213.4969034874,28602.6134764727
"32","yeareffect_raw[1,14]",-0.0582755158574648,-0.05733625,0.677049393633269,0.6619838652,-1.175037,1.0501805,1.0001187117977,80058.1738375425,29599.0490132904
"33","yeareffect_raw[2,14]",-0.23567420350725,-0.2382335,0.928489829581907,0.9271016559,-1.758468,1.2971485,1.00026354243484,89434.9069454867,29001.3555121205
"34","yeareffect_raw[1,15]",-0.391979906491908,-0.4034205,0.622156804287453,0.5978779180206,-1.3888365,0.63810175,1.00029890917033,68511.7027290002,29901.6673628549
"35","yeareffect_raw[2,15]",0.3981047639578,0.4116925,0.914550416622325,0.9021168807,-1.134484,1.8828375,1.00001762463247,84568.7666909768,30011.2878604042
"36","yeareffect_raw[1,16]",0.266668010125698,0.2646505,0.682604823348715,0.6559163247,-0.85298755,1.3825425,1.00015449419864,78235.2384289534,29818.9623711067
"37","yeareffect_raw[2,16]",-0.08359540101757,-0.0874137,0.920061395936475,0.9146315073,-1.5875405,1.4324185,1.00011307171382,93724.5477602104,28531.2117836914
"38","yeareffect_raw[1,17]",-0.60221061093079,-0.609799,0.637402711957827,0.6163353525,-1.636148,0.4556538,1.00001255789196,72490.2019445359,29604.8424965313
"39","yeareffect_raw[2,17]",0.150667855791863,0.157167,0.91011262816242,0.9018270324,-1.3522725,1.6426375,1.00040096467834,95078.2963977929,28365.4576273104
