"","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"1","lp__",-1721.51964775,-1721.29,21.4992614453261,21.527352,-1757.2505,-1686.8995,1.00054238070369,8362.74740276583,16348.7581185257
"2","strata_raw[1]",-0.39732390018472,-0.31033,0.335899423610261,0.2616233025,-1.0612575,-0.0456001400000006,1.00058264647952,11845.8786094116,11696.543900074
"3","strata_raw[2]",0.397313962503108,0.310639,0.335890116906671,0.2619806091,0.04568274,1.062371,1.00058665818684,11844.3593294578,11682.4768384644
"4","STRATA",-0.83456612195,-0.83351,0.0733137007181138,0.0729083375999999,-0.9560884,-0.71602095,1.00006970631217,17589.0333119275,27072.7509978843
"5","eta",-0.0892594749172525,-0.0887131,0.124440240170308,0.124093160394,-0.2955496,0.11520645,1.00002788765775,29839.5499417778,30986.380099632
"6","yeareffect_raw[1,1]",-0.154913327848925,-0.149069,0.950960016381847,0.9478298865,-1.7209285,1.4060615,0.99995040671327,47549.6561387458,30487.771732286
"7","yeareffect_raw[2,1]",-0.0043348264649475,-0.003252465,0.929754665401903,0.921682804791,-1.530856,1.5324545,1.00005435012388,47624.6701396354,30587.1418806595
"8","yeareffect_raw[1,2]",0.042960031050005,0.04478715,0.942701042924028,0.9421893348,-1.4963285,1.602251,1.00002504593142,47494.5476585787,30843.2815847647
"9","yeareffect_raw[2,2]",0.0464548368821475,0.04421355,0.928291324312725,0.92350998327,-1.4788685,1.5696295,1.00026178048602,44591.763561551,30225.7407667264
"10","yeareffect_raw[1,3]",0.09071404670712,0.08887535,0.941969765846895,0.93202144161,-1.454572,1.6462925,0.999980345775398,47015.6929052529,31427.9838313671
"11","yeareffect_raw[2,3]",-0.393197173940795,-0.402763,0.948727489281179,0.9451189524,-1.9318265,1.1815755,1.00015107869888,41441.8976813583,30378.2592104943
"12","yeareffect_raw[1,4]",0.051479658323595,0.0581131,0.944721416693749,0.94983866124,-1.5132025,1.5927575,1.00002674574745,47938.9374381885,29826.5241973441
"13","yeareffect_raw[2,4]",-0.1752044700582,-0.1781335,0.930721995388279,0.9281157543,-1.702882,1.36728,0.999995325615729,49671.4551742775,31384.5311168058
"14","yeareffect_raw[1,5]",-0.040374287883475,-0.0384657,0.939672364633501,0.9394279923,-1.588457,1.505613,1.00008116283635,46519.8290729609,30363.5077363519
"15","yeareffect_raw[2,5]",0.307891543655497,0.3196145,0.930720226074024,0.9138012513,-1.2481715,1.833914,1.00000228477462,44013.4711081766,30463.6553839669
"16","yeareffect_raw[1,6]",-0.00446365508134775,-0.00836461,0.936746304372107,0.9281661627,-1.5588035,1.537611,1.00020500834303,47089.8784363406,31365.2337368671
"17","yeareffect_raw[2,6]",0.354723152591495,0.370808,0.931929616607625,0.9313152051,-1.1787215,1.863281,1.00021431995268,42845.6204999479,29487.7634190138
"18","yeareffect_raw[1,7]",0.182431656692682,0.177954,0.939624287045603,0.9438402099,-1.3600555,1.7246905,0.999983331879504,45510.0975764699,31148.3741668164
