"year","quarter_route","common_name","sci_name","q_rt_standard","route","quarter","q_rt_count","primary_observer","observer_ID","observer_quality","sp_id","rmax_dev_quarter","perc_barren","rmax_dev_plus_barren","perc_forest_quarter","perc_grassland_quarter","earliest_year","change_count","years_btwn","change_dev","change_forest","change_grassland","change_obs","change_obs_qual","flag_0_to_0"
2024,"cthm-05-3","Acadian Flycatcher","Empidonax virescens",2,"cthm-05",3,1,"Tom Driscoll",61,0.266884457576338,1,10.8096188811836,0,10.8096188811836,52.0974320106219,34.137308715512,"latest",1,24,0.857727073466753,4.6757698249702,-5.6403218995471,1,0.146572603988068,FALSE
2024,"cthm-07-4","Acadian Flycatcher","Empidonax virescens",4,"cthm-07",4,4,"Will Cook",65,0.0497144344661238,1,11.6719084969188,0,11.6719084969188,65.4472943593752,22.880797143706,"latest",3,24,0.682121989866378,1.88484374530861,-2.5669657351751,0,0,FALSE
2024,"cthm-09-3","Acadian Flycatcher","Empidonax virescens",6,"cthm-09",3,1,"Shelley Theye",57,0,1,21.579453879736,0,21.579453879736,72.7048540055279,5.64394179298578,"latest",1,24,8.85335927982986,8.3451204166646,-22.9541301139097,1,-0.0220746590093324,FALSE
2024,"drhm-01-3","Acadian Flycatcher","Empidonax virescens",12,"drhm-01",3,1,"Noah Rokoske",45,0.331760101623359,1,10.1490477194072,0,10.1490477194072,77.0510896628043,12.7967670361644,"latest",0,21,0.430435064102488,0.403002074554195,-0.4043475127317,1,0.463988553091548,FALSE
2024,"orng-08-3","Acadian Flycatcher","Empidonax virescens",18,"orng-08",3,1,"William Mackin",66,0.220214045898082,1,12.5838282442301,0,12.5838282442301,66.4047419346485,19.5497542417987,"latest",1,23,0.500520318852447,0.207168348776705,-0.6720380437432,1,0.284807276668392,FALSE
2024,"cthm-05-3","American Crow","Corvus brachyrhynchos",2,"cthm-05",3,6,"Tom Driscoll",61,0.266884457576338,2,10.8096188811836,0,10.8096188811836,52.0974320106219,34.137308715512,"latest",3,24,0.857727073466753,4.6757698249702,-5.6403218995471,1,0.146572603988068,FALSE
2024,"cthm-06-2","American Crow","Corvus brachyrhynchos",3,"cthm-06",2,7,"Roger Shaw",53,0.0868382388701524,2,12.2760040222377,0,12.2760040222377,33.1975153890815,54.5616154711724,"latest",-19,24,0.394724230678124,2.1365177843689,-2.3889001580433,1,0.231087740720832,FALSE
2024,"cthm-07-4","American Crow","Corvus brachyrhynchos",4,"cthm-07",4,6,"Will Cook",65,0.0497144344661238,2,11.6719084969188,0,11.6719084969188,65.4472943593752,22.880797143706,"latest",3,24,0.682121989866378,1.88484374530861,-2.5669657351751,0,0,FALSE
2024,"cthm-08-4","American Crow","Corvus brachyrhynchos",5,"cthm-08",4,10,"Fleeta Chauvigne",18,0.15526277717088,2,11.3061302730189,0,11.3061302730189,52.1500644406863,36.0054616642042,"latest",-3,24,1.08005798168633,0.00828636122749771,-1.0883443429138,1,0.28749122863907,FALSE
2024,"cthm-09-3","American Crow","Corvus brachyrhynchos",6,"cthm-09",3,0,"Shelley Theye",57,0,2,21.579453879736,0,21.579453879736,72.7048540055279,5.64394179298578,"latest",-7,24,8.85335927982986,8.3451204166646,-22.9541301139097,1,-0.0220746590093324,FALSE
2024,"cthm-10-1","American Crow","Corvus brachyrhynchos",7,"cthm-10",1,12,"Fleeta Wilkinson",19,0.200661521499449,2,18.6227649566035,0,18.6227649566035,76.3451364744065,5.2111824932638,"latest",10,24,3.53024256955014,0.502104472372807,-3.85326311764916,1,0.173662559921048,FALSE
2024,"cthm-11-1","American Crow","Corvus brachyrhynchos",8,"cthm-11",1,7,"Ivara Goulden",22,0.0232681353687694,2,14.0922574184738,0,14.0922574184738,66.4345012861326,19.5090835893003,"latest",-2,24,1.4649353547569,2.4077921858221,-3.6219594914239,1,0.180254006640355,FALSE
2024,"cthm-11-4","American Crow","Corvus brachyrhynchos",9,"cthm-11",4,4,"Ivara Goulden",22,0.0232681353687694,2,16.0555887376667,0,16.0555887376667,71.3941034077336,12.4065498058726,"latest",0,24,0.82383164274888,5.30092528985459,-6.0528144865603,1,0.180254006640355,FALSE
2024,"cthm-12-2","American Crow","Corvus brachyrhynchos",10,"cthm-12",2,1,"Tom Driscoll",61,0.266884457576338,2,16.0346177108776,0,16.0346177108776,33.2965903666824,49.9489717411841,"latest",-3,24,1.25464462870045,1.8794505449378,-3.1701916641726,1,0.00922142168749573,FALSE
2024,"drhm-01-1","American Crow","Corvus brachyrhynchos",11,"drhm-01",1,7,"Noah Rokoske",45,0.331760101623359,2,16.3544494815658,0,16.3544494815658,40.2766308855972,43.0092572778672,"latest",5,21,2.0176422244898,0.212797736216203,-2.3392689930673,1,0.463988553091548,FALSE
2024,"drhm-01-3","American Crow","Corvus brachyrhynchos",12,"drhm-01",3,1,"Noah Rokoske",45,0.331760101623359,2,10.1490477194072,0,10.1490477194072,77.0510896628043,12.7967670361644,"latest",-4,21,0.430435064102488,0.403002074554195,-0.4043475127317,1,0.463988553091548,FALSE
2024,"drhm-01-4","American Crow","Corvus brachyrhynchos",13,"drhm-01",4,7,"Noah Rokoske",45,0.331760101623359,2,13.5242819811929,0,13.5242819811929,63.0883448158475,23.3871162656523,"latest",2,21,1.25097231657792,2.5361365951107,-3.7154879832455,1,0.463988553091548,FALSE
2024,"orng-03-1","American Crow","Corvus brachyrhynchos",15,"orng-03",1,11,"Bradley Saul",9,-0.0252322005332264,2,18.1275146422205,0,18.1275146422205,43.5001273236567,37.8728036669213,"latest",4,23,2.49630761395469,0.894003055767797,-3.3190094219506,1,-0.451794700533226,FALSE
2024,"orng-03-4","American Crow","Corvus brachyrhynchos",16,"orng-03",4,3,"Bradley Saul",9,-0.0252322005332264,2,13.0442834676156,0,13.0442834676156,43.2535936841784,43.3404487030722,"latest",1,23,1.29089083170278,1.2024179950105,-2.3842300811445,1,-0.451794700533226,FALSE
