"common_name","sp_id","spqrt_standard"
"American Robin",4,200
"American Robin",4,201
"American Robin",4,202
"American Robin",4,203
"American Robin",4,204
"American Robin",4,205
"American Robin",4,206
"American Robin",4,207
"American Robin",4,208
"American Robin",4,209
"American Robin",4,210
"American Robin",4,211
"American Robin",4,212
"American Robin",4,213
"American Robin",4,214
"American Robin",4,215
"Barn Swallow",5,216
"Barn Swallow",5,217
"Barn Swallow",5,218
"Barn Swallow",5,219
"Barn Swallow",5,220
"Barn Swallow",5,221
"Barn Swallow",5,222
"Barn Swallow",5,223
"Barn Swallow",5,224
"Barn Swallow",5,225
"Barn Swallow",5,226
"Barn Swallow",5,227
"Barn Swallow",5,228
"Barn Swallow",5,229
"Barn Swallow",5,230
"Barn Swallow",5,231
"Barn Swallow",5,232
"Barn Swallow",5,233
"Barn Swallow",5,234
"Barn Swallow",5,235
"Barn Swallow",5,236
"Barn Swallow",5,237
"Barn Swallow",5,238
"Barn Swallow",5,239
"Barn Swallow",5,240
"Barn Swallow",5,241
"Barn Swallow",5,242
"Barn Swallow",5,243
"Black-and-white Warbler",6,244
"Black-and-white Warbler",6,245
"Black-and-white Warbler",6,246
"Black-and-white Warbler",6,247
"Black-and-white Warbler",6,248
"Black-and-white Warbler",6,249
"Black-and-white Warbler",6,250
"Black-and-white Warbler",6,251
"Black-and-white Warbler",6,252
"Black-and-white Warbler",6,253
"Blue Grosbeak",7,254
"Blue Grosbeak",7,255
"Blue Grosbeak",7,256
"Blue Grosbeak",7,257
"Blue Grosbeak",7,258
"Blue Grosbeak",7,259
"Blue Grosbeak",7,260
"Blue Grosbeak",7,261
"Blue Grosbeak",7,262
"Blue Grosbeak",7,263
"Blue Grosbeak",7,264
"Blue Grosbeak",7,265
"Blue Grosbeak",7,266
"Blue Grosbeak",7,267
"Blue Grosbeak",7,268
"Blue Grosbeak",7,269
"Blue Grosbeak",7,270
"Blue Grosbeak",7,271
"Blue Grosbeak",7,272
"Blue Grosbeak",7,273
"Blue Grosbeak",7,274
"Blue Grosbeak",7,275
"Blue Grosbeak",7,276
"Blue Grosbeak",7,277
"Blue Grosbeak",7,278
"Blue Grosbeak",7,279
"Blue Grosbeak",7,280
"Blue Grosbeak",7,281
"Blue Grosbeak",7,282
"Blue Grosbeak",7,283
"Blue Grosbeak",7,284
"Blue Grosbeak",7,285
"Blue Grosbeak",7,286
"Blue Grosbeak",7,287
"Blue Grosbeak",7,288
"Blue Grosbeak",7,289
"Blue Grosbeak",7,290
"Blue Grosbeak",7,291
"Blue Grosbeak",7,292
"Blue Grosbeak",7,293
"Blue Grosbeak",7,294
"Blue Grosbeak",7,295
"Blue Grosbeak",7,296
"Blue Grosbeak",7,297
"Blue Grosbeak",7,298
"Blue Grosbeak",7,299
"Blue Grosbeak",7,300
"Blue Grosbeak",7,301
"Blue Grosbeak",7,302
"Blue Grosbeak",7,303
"Blue Grosbeak",7,304
"Blue Jay",8,305
"Blue Jay",8,306
"Blue Jay",8,307
"Blue Jay",8,308
"Blue Jay",8,309
"Blue Jay",8,310
"Blue Jay",8,311
"Blue Jay",8,312
"Blue Jay",8,313
"Blue Jay",8,314
"Blue Jay",8,315
"Blue Jay",8,316
"Blue Jay",8,317
"Blue Jay",8,318
"Blue Jay",8,319
"Blue Jay",8,320
"Blue Jay",8,321
"Blue Jay",8,322
"Blue Jay",8,323
"Blue Jay",8,324
"Blue Jay",8,325
"Blue Jay",8,326
"Blue Jay",8,327
"Blue Jay",8,328
"Blue Jay",8,329
"Blue Jay",8,330
"Blue Jay",8,331
"Blue Jay",8,332
"Blue Jay",8,333
"Blue Jay",8,334
"Blue Jay",8,335
"Blue Jay",8,336
"Blue Jay",8,337
"Blue Jay",8,338
"Blue Jay",8,339
"Blue Jay",8,340
"Blue Jay",8,341
"Blue Jay",8,342
"Blue Jay",8,343
"Blue Jay",8,344
"Blue Jay",8,345
"Blue Jay",8,346
"Blue Jay",8,347
"Blue Jay",8,348
"Blue Jay",8,349
"Blue Jay",8,350
"Blue Jay",8,351
"Blue Jay",8,352
"Blue Jay",8,353
"Blue Jay",8,354
"Blue Jay",8,355
"Blue Jay",8,356
"Blue Jay",8,357
"Blue Jay",8,358
"Blue Jay",8,359
"Blue Jay",8,360
"Blue Jay",8,361
"Blue Jay",8,362
"Blue Jay",8,363
"Blue Jay",8,364
"Blue-gray Gnatcatcher",9,365
"Blue-gray Gnatcatcher",9,366
"Blue-gray Gnatcatcher",9,367
"Blue-gray Gnatcatcher",9,368
"Blue-gray Gnatcatcher",9,369
"Blue-gray Gnatcatcher",9,370
"Blue-gray Gnatcatcher",9,371
"Blue-gray Gnatcatcher",9,372
"Blue-gray Gnatcatcher",9,373
"Blue-gray Gnatcatcher",9,374
"Blue-gray Gnatcatcher",9,375
"Blue-gray Gnatcatcher",9,376
"Blue-gray Gnatcatcher",9,377
"Blue-gray Gnatcatcher",9,378
"Blue-gray Gnatcatcher",9,379
"Blue-gray Gnatcatcher",9,380
"Blue-gray Gnatcatcher",9,381
"Blue-gray Gnatcatcher",9,382
"Blue-gray Gnatcatcher",9,383
"Blue-gray Gnatcatcher",9,384
"Blue-gray Gnatcatcher",9,385
"Blue-gray Gnatcatcher",9,386
"Blue-gray Gnatcatcher",9,387
"Blue-gray Gnatcatcher",9,388
"Blue-gray Gnatcatcher",9,389
"Blue-gray Gnatcatcher",9,390
"Blue-gray Gnatcatcher",9,391
"Blue-gray Gnatcatcher",9,392
"Blue-gray Gnatcatcher",9,393
"Blue-gray Gnatcatcher",9,394
"Blue-gray Gnatcatcher",9,395
"Blue-gray Gnatcatcher",9,396
"Blue-gray Gnatcatcher",9,397
"Blue-gray Gnatcatcher",9,398
"Blue-gray Gnatcatcher",9,399
"Blue-gray Gnatcatcher",9,400
"Blue-gray Gnatcatcher",9,401
"Blue-gray Gnatcatcher",9,402
"Blue-gray Gnatcatcher",9,403
"Blue-gray Gnatcatcher",9,404
"Blue-gray Gnatcatcher",9,405
"Blue-gray Gnatcatcher",9,406
"Blue-gray Gnatcatcher",9,407
"Blue-gray Gnatcatcher",9,408
"Blue-gray Gnatcatcher",9,409
"Blue-gray Gnatcatcher",9,410
"Blue-gray Gnatcatcher",9,411
"Blue-gray Gnatcatcher",9,412
"Blue-gray Gnatcatcher",9,413
"Blue-gray Gnatcatcher",9,414
"Blue-gray Gnatcatcher",9,415
"Blue-gray Gnatcatcher",9,416
"Blue-gray Gnatcatcher",9,417
"Blue-gray Gnatcatcher",9,418
"Blue-gray Gnatcatcher",9,419
"Blue-gray Gnatcatcher",9,420
"Blue-gray Gnatcatcher",9,421
"Blue-gray Gnatcatcher",9,422
"Blue-gray Gnatcatcher",9,423
"Blue-gray Gnatcatcher",9,424
"Brown Thrasher",10,425
"Brown Thrasher",10,426
"Brown Thrasher",10,427
"Brown Thrasher",10,428
"Brown Thrasher",10,429
"Brown Thrasher",10,430
"Brown Thrasher",10,431
"Brown Thrasher",10,432
"Brown Thrasher",10,433
"Brown Thrasher",10,434
"Brown Thrasher",10,435
"Brown Thrasher",10,436
"Brown Thrasher",10,437
"Brown Thrasher",10,438
"Brown Thrasher",10,439
"Brown Thrasher",10,440
"Brown Thrasher",10,441
"Brown Thrasher",10,442
"Brown Thrasher",10,443
"Brown Thrasher",10,444
"Brown Thrasher",10,445
"Brown Thrasher",10,446
"Brown Thrasher",10,447
"Brown Thrasher",10,448
"Brown Thrasher",10,449
"Brown Thrasher",10,450
"Brown Thrasher",10,451
"Brown Thrasher",10,452
"Brown Thrasher",10,453
"Brown Thrasher",10,454
"Brown Thrasher",10,455
"Brown Thrasher",10,456
"Brown Thrasher",10,457
"Brown Thrasher",10,458
"Brown Thrasher",10,459
"Brown Thrasher",10,460
"Brown Thrasher",10,461
"Brown Thrasher",10,462
"Brown Thrasher",10,463
"Brown Thrasher",10,464
"Brown Thrasher",10,465
"Brown Thrasher",10,466
"Brown Thrasher",10,467
"Brown Thrasher",10,468
"Brown Thrasher",10,469
"Brown Thrasher",10,470
"Brown Thrasher",10,471
"Brown Thrasher",10,472
"Brown Thrasher",10,473
"Brown Thrasher",10,474
"Brown Thrasher",10,475
"Brown Thrasher",10,476
"Brown Thrasher",10,477
"Brown Thrasher",10,478
"Brown Thrasher",10,479
"Brown Thrasher",10,480
"Brown Thrasher",10,481
"Brown-headed Cowbird",11,482
"Brown-headed Cowbird",11,483
"Brown-headed Cowbird",11,484
"Brown-headed Cowbird",11,485
"Brown-headed Cowbird",11,486
"Brown-headed Cowbird",11,487
"Brown-headed Cowbird",11,488
"Brown-headed Cowbird",11,489
"Brown-headed Cowbird",11,490
"Brown-headed Cowbird",11,491
"Brown-headed Cowbird",11,492
"Brown-headed Cowbird",11,493
"Brown-headed Cowbird",11,494
"Brown-headed Cowbird",11,495
"Brown-headed Cowbird",11,496
"Brown-headed Cowbird",11,497
"Brown-headed Cowbird",11,498
"Brown-headed Cowbird",11,499
"Brown-headed Cowbird",11,500
"Brown-headed Cowbird",11,501
"Brown-headed Cowbird",11,502
"Brown-headed Cowbird",11,503
"Brown-headed Cowbird",11,504
"Brown-headed Cowbird",11,505
"Brown-headed Cowbird",11,506
"Brown-headed Cowbird",11,507
"Brown-headed Cowbird",11,508
"Brown-headed Cowbird",11,509
"Brown-headed Cowbird",11,510
"Brown-headed Cowbird",11,511
"Brown-headed Cowbird",11,512
"Brown-headed Cowbird",11,513
"Brown-headed Cowbird",11,514
"Brown-headed Cowbird",11,515
"Brown-headed Cowbird",11,516
"Brown-headed Cowbird",11,517
"Brown-headed Cowbird",11,518
"Brown-headed Cowbird",11,519
"Brown-headed Cowbird",11,520
"Brown-headed Cowbird",11,521
"Brown-headed Cowbird",11,522
"Brown-headed Cowbird",11,523
"Brown-headed Cowbird",11,524
"Brown-headed Cowbird",11,525
"Brown-headed Cowbird",11,526
"Brown-headed Cowbird",11,527
"Brown-headed Cowbird",11,528
"Brown-headed Cowbird",11,529
"Brown-headed Cowbird",11,530
"Brown-headed Cowbird",11,531
"Brown-headed Cowbird",11,532
"Brown-headed Cowbird",11,533
"Brown-headed Cowbird",11,534
"Brown-headed Cowbird",11,535
"Brown-headed Cowbird",11,536
"Brown-headed Cowbird",11,537
"Brown-headed Cowbird",11,538
"Brown-headed Cowbird",11,539
"Brown-headed Cowbird",11,540
"Brown-headed Nuthatch",12,541
"Brown-headed Nuthatch",12,542
"Brown-headed Nuthatch",12,543
"Brown-headed Nuthatch",12,544
"Brown-headed Nuthatch",12,545
"Brown-headed Nuthatch",12,546
"Brown-headed Nuthatch",12,547
"Brown-headed Nuthatch",12,548
"Brown-headed Nuthatch",12,549
"Brown-headed Nuthatch",12,550
"Brown-headed Nuthatch",12,551
"Brown-headed Nuthatch",12,552
"Brown-headed Nuthatch",12,553
"Brown-headed Nuthatch",12,554
"Brown-headed Nuthatch",12,555
"Brown-headed Nuthatch",12,556
"Brown-headed Nuthatch",12,557
"Brown-headed Nuthatch",12,558
"Brown-headed Nuthatch",12,559
"Brown-headed Nuthatch",12,560
"Brown-headed Nuthatch",12,561
"Brown-headed Nuthatch",12,562
"Brown-headed Nuthatch",12,563
"Brown-headed Nuthatch",12,564
"Brown-headed Nuthatch",12,565
"Brown-headed Nuthatch",12,566
"Brown-headed Nuthatch",12,567
"Brown-headed Nuthatch",12,568
"Brown-headed Nuthatch",12,569
"Brown-headed Nuthatch",12,570
"Brown-headed Nuthatch",12,571
"Brown-headed Nuthatch",12,572
"Brown-headed Nuthatch",12,573
"Brown-headed Nuthatch",12,574
"Brown-headed Nuthatch",12,575
"Brown-headed Nuthatch",12,576
"Brown-headed Nuthatch",12,577
"Brown-headed Nuthatch",12,578
"Brown-headed Nuthatch",12,579
"Brown-headed Nuthatch",12,580
"Brown-headed Nuthatch",12,581
"Brown-headed Nuthatch",12,582
"Brown-headed Nuthatch",12,583
"Carolina Chickadee",13,584
"Carolina Chickadee",13,585
"Carolina Chickadee",13,586
"Carolina Chickadee",13,587
"Carolina Chickadee",13,588
"Carolina Chickadee",13,589
"Carolina Chickadee",13,590
"Carolina Chickadee",13,591
"Carolina Chickadee",13,592
"Carolina Chickadee",13,593
"Carolina Chickadee",13,594
"Carolina Chickadee",13,595
"Carolina Chickadee",13,596
"Carolina Chickadee",13,597
"Carolina Chickadee",13,598
"Carolina Chickadee",13,599
"Carolina Chickadee",13,600
"Carolina Chickadee",13,601
"Carolina Chickadee",13,602
"Carolina Chickadee",13,603
"Carolina Chickadee",13,604
"Carolina Chickadee",13,605
"Carolina Chickadee",13,606
"Carolina Chickadee",13,607
"Carolina Chickadee",13,608
"Carolina Chickadee",13,609
"Carolina Chickadee",13,610
"Carolina Chickadee",13,611
"Carolina Chickadee",13,612
"Carolina Chickadee",13,613
"Carolina Chickadee",13,614
"Carolina Chickadee",13,615
"Carolina Chickadee",13,616
"Carolina Chickadee",13,617
"Carolina Chickadee",13,618
"Carolina Chickadee",13,619
"Carolina Chickadee",13,620
"Carolina Chickadee",13,621
"Carolina Chickadee",13,622
"Carolina Chickadee",13,623
"Carolina Chickadee",13,624
"Carolina Chickadee",13,625
"Carolina Chickadee",13,626
"Carolina Chickadee",13,627
"Carolina Chickadee",13,628
"Carolina Chickadee",13,629
"Carolina Chickadee",13,630
"Carolina Chickadee",13,631
"Carolina Chickadee",13,632
"Carolina Chickadee",13,633
"Carolina Chickadee",13,634
"Carolina Chickadee",13,635
"Carolina Chickadee",13,636
"Carolina Chickadee",13,637
"Carolina Chickadee",13,638
"Carolina Chickadee",13,639
"Carolina Chickadee",13,640
"Carolina Chickadee",13,641
"Carolina Chickadee",13,642
"Carolina Chickadee",13,643
"Carolina Wren",14,644
"Carolina Wren",14,645
"Carolina Wren",14,646
"Carolina Wren",14,647
"Carolina Wren",14,648
"Carolina Wren",14,649
"Carolina Wren",14,650
"Carolina Wren",14,651
"Carolina Wren",14,652
"Carolina Wren",14,653
"Carolina Wren",14,654
"Carolina Wren",14,655
"Carolina Wren",14,656
"Carolina Wren",14,657
"Carolina Wren",14,658
"Carolina Wren",14,659
"Carolina Wren",14,660
"Carolina Wren",14,661
"Carolina Wren",14,662
"Carolina Wren",14,663
"Carolina Wren",14,664
"Carolina Wren",14,665
"Carolina Wren",14,666
"Carolina Wren",14,667
"Carolina Wren",14,668
"Carolina Wren",14,669
"Carolina Wren",14,670
"Carolina Wren",14,671
"Carolina Wren",14,672
"Carolina Wren",14,673
"Carolina Wren",14,674
"Carolina Wren",14,675
"Carolina Wren",14,676
"Carolina Wren",14,677
"Carolina Wren",14,678
"Carolina Wren",14,679
"Carolina Wren",14,680
"Carolina Wren",14,681
"Carolina Wren",14,682
"Carolina Wren",14,683
"Carolina Wren",14,684
"Carolina Wren",14,685
"Carolina Wren",14,686
"Carolina Wren",14,687
"Carolina Wren",14,688
"Carolina Wren",14,689
"Carolina Wren",14,690
"Carolina Wren",14,691
"Carolina Wren",14,692
"Carolina Wren",14,693
"Carolina Wren",14,694
"Carolina Wren",14,695
"Carolina Wren",14,696
"Carolina Wren",14,697
"Carolina Wren",14,698
"Carolina Wren",14,699
"Carolina Wren",14,700
"Carolina Wren",14,701
"Carolina Wren",14,702
"Carolina Wren",14,703
"Carolina Wren",14,704
"Chimney Swift",15,705
"Chimney Swift",15,706
"Chimney Swift",15,707
"Chimney Swift",15,708
"Chimney Swift",15,709
"Chimney Swift",15,710
"Chimney Swift",15,711
"Chimney Swift",15,712
"Chimney Swift",15,713
"Chimney Swift",15,714
"Chimney Swift",15,715
"Chimney Swift",15,716
"Chimney Swift",15,717
"Chimney Swift",15,718
"Chimney Swift",15,719
"Chimney Swift",15,720
"Chimney Swift",15,721
"Chimney Swift",15,722
"Chimney Swift",15,723
"Chimney Swift",15,724
"Chimney Swift",15,725
"Chimney Swift",15,726
"Chimney Swift",15,727
"Chimney Swift",15,728
"Chimney Swift",15,729
"Chimney Swift",15,730
"Chimney Swift",15,731
"Chimney Swift",15,732
"Chimney Swift",15,733
"Chimney Swift",15,734
"Chimney Swift",15,735
"Chimney Swift",15,736
"Chimney Swift",15,737
"Chimney Swift",15,738
"Chimney Swift",15,739
"Chimney Swift",15,740
"Chimney Swift",15,741
"Chimney Swift",15,742
"Chimney Swift",15,743
"Chimney Swift",15,744
"Chimney Swift",15,745
"Chimney Swift",15,746
"Chimney Swift",15,747
"Chimney Swift",15,748
"Chimney Swift",15,749
"Chimney Swift",15,750
"Chimney Swift",15,751
"Chimney Swift",15,752
"Chimney Swift",15,753
"Chimney Swift",15,754
"Chimney Swift",15,755
"Chimney Swift",15,756
"Chimney Swift",15,757
"Chimney Swift",15,758
"Chipping Sparrow",16,759
"Chipping Sparrow",16,760
"Chipping Sparrow",16,761
"Chipping Sparrow",16,762
"Chipping Sparrow",16,763
"Chipping Sparrow",16,764
"Chipping Sparrow",16,765
"Chipping Sparrow",16,766
"Chipping Sparrow",16,767
"Chipping Sparrow",16,768
"Chipping Sparrow",16,769
"Chipping Sparrow",16,770
"Chipping Sparrow",16,771
"Chipping Sparrow",16,772
"Chipping Sparrow",16,773
"Chipping Sparrow",16,774
"Chipping Sparrow",16,775
"Chipping Sparrow",16,776
"Chipping Sparrow",16,777
"Chipping Sparrow",16,778
"Chipping Sparrow",16,779
"Chipping Sparrow",16,780
"Chipping Sparrow",16,781
"Chipping Sparrow",16,782
"Chipping Sparrow",16,783
"Chipping Sparrow",16,784
"Chipping Sparrow",16,785
"Chipping Sparrow",16,786
"Chipping Sparrow",16,787
"Chipping Sparrow",16,788
"Chipping Sparrow",16,789
"Chipping Sparrow",16,790
"Chipping Sparrow",16,791
"Chipping Sparrow",16,792
"Chipping Sparrow",16,793
"Chipping Sparrow",16,794
"Chipping Sparrow",16,795
"Chipping Sparrow",16,796
"Chipping Sparrow",16,797
"Chipping Sparrow",16,798
"Chipping Sparrow",16,799
"Chipping Sparrow",16,800
"Chipping Sparrow",16,801
"Chipping Sparrow",16,802
"Chipping Sparrow",16,803
"Chipping Sparrow",16,804
"Chipping Sparrow",16,805
"Chipping Sparrow",16,806
"Chipping Sparrow",16,807
"Chipping Sparrow",16,808
"Chipping Sparrow",16,809
"Chipping Sparrow",16,810
"Chipping Sparrow",16,811
"Chipping Sparrow",16,812
"Chipping Sparrow",16,813
"Chipping Sparrow",16,814
"Chipping Sparrow",16,815
"Chipping Sparrow",16,816
"Chipping Sparrow",16,817
"Chipping Sparrow",16,818
"Chipping Sparrow",16,819
"Common Grackle",17,820
"Common Grackle",17,821
"Common Grackle",17,822
"Common Grackle",17,823
"Common Grackle",17,824
"Common Grackle",17,825
"Common Grackle",17,826
"Common Grackle",17,827
"Common Grackle",17,828
"Common Grackle",17,829
"Common Grackle",17,830
"Common Grackle",17,831
"Common Grackle",17,832
"Common Grackle",17,833
"Common Grackle",17,834
"Common Grackle",17,835
"Common Grackle",17,836
"Common Grackle",17,837
"Common Grackle",17,838
"Common Grackle",17,839
"Common Grackle",17,840
"Common Grackle",17,841
"Common Grackle",17,842
"Common Grackle",17,843
"Common Grackle",17,844
"Common Grackle",17,845
"Common Grackle",17,846
"Common Grackle",17,847
"Common Grackle",17,848
"Common Grackle",17,849
"Common Grackle",17,850
"Common Grackle",17,851
"Common Grackle",17,852
"Common Grackle",17,853
"Common Grackle",17,854
"Common Grackle",17,855
"Common Grackle",17,856
"Common Grackle",17,857
"Common Grackle",17,858
"Common Grackle",17,859
"Common Grackle",17,860
"Common Grackle",17,861
"Common Grackle",17,862
"Common Grackle",17,863
"Common Grackle",17,864
"Common Grackle",17,865
"Common Grackle",17,866
"Common Grackle",17,867
"Common Yellowthroat",18,868
"Common Yellowthroat",18,869
"Common Yellowthroat",18,870
"Common Yellowthroat",18,871
"Common Yellowthroat",18,872
"Common Yellowthroat",18,873
"Common Yellowthroat",18,874
"Common Yellowthroat",18,875
"Common Yellowthroat",18,876
"Common Yellowthroat",18,877
"Common Yellowthroat",18,878
"Common Yellowthroat",18,879
"Common Yellowthroat",18,880
"Common Yellowthroat",18,881
"Common Yellowthroat",18,882
"Common Yellowthroat",18,883
"Common Yellowthroat",18,884
"Common Yellowthroat",18,885
"Common Yellowthroat",18,886
"Common Yellowthroat",18,887
"Common Yellowthroat",18,888
"Common Yellowthroat",18,889
"Common Yellowthroat",18,890
"Common Yellowthroat",18,891
"Common Yellowthroat",18,892
"Common Yellowthroat",18,893
"Common Yellowthroat",18,894
"Common Yellowthroat",18,895
"Common Yellowthroat",18,896
"Common Yellowthroat",18,897
"Common Yellowthroat",18,898
"Common Yellowthroat",18,899
"Common Yellowthroat",18,900
"Common Yellowthroat",18,901
"Common Yellowthroat",18,902
"Common Yellowthroat",18,903
"Common Yellowthroat",18,904
"Common Yellowthroat",18,905
"Common Yellowthroat",18,906
"Downy Woodpecker",19,907
"Downy Woodpecker",19,908
"Downy Woodpecker",19,909
"Downy Woodpecker",19,910
"Downy Woodpecker",19,911
"Downy Woodpecker",19,912
"Downy Woodpecker",19,913
"Downy Woodpecker",19,914
"Downy Woodpecker",19,915
"Downy Woodpecker",19,916
"Downy Woodpecker",19,917
"Downy Woodpecker",19,918
"Downy Woodpecker",19,919
"Downy Woodpecker",19,920
"Downy Woodpecker",19,921
"Downy Woodpecker",19,922
"Downy Woodpecker",19,923
"Downy Woodpecker",19,924
"Downy Woodpecker",19,925
"Downy Woodpecker",19,926
"Downy Woodpecker",19,927
"Downy Woodpecker",19,928
"Downy Woodpecker",19,929
"Downy Woodpecker",19,930
"Downy Woodpecker",19,931
"Downy Woodpecker",19,932
"Downy Woodpecker",19,933
"Downy Woodpecker",19,934
"Downy Woodpecker",19,935
"Downy Woodpecker",19,936
"Downy Woodpecker",19,937
"Downy Woodpecker",19,938
"Downy Woodpecker",19,939
"Downy Woodpecker",19,940
"Downy Woodpecker",19,941
"Downy Woodpecker",19,942
"Downy Woodpecker",19,943
"Downy Woodpecker",19,944
"Downy Woodpecker",19,945
"Downy Woodpecker",19,946
"Downy Woodpecker",19,947
"Downy Woodpecker",19,948
"Downy Woodpecker",19,949
"Downy Woodpecker",19,950
"Downy Woodpecker",19,951
"Downy Woodpecker",19,952
"Downy Woodpecker",19,953
"Downy Woodpecker",19,954
"Downy Woodpecker",19,955
"Downy Woodpecker",19,956
"Downy Woodpecker",19,957
"Downy Woodpecker",19,958
"Downy Woodpecker",19,959
"Eastern Bluebird",20,960
"Eastern Bluebird",20,961
"Eastern Bluebird",20,962
"Eastern Bluebird",20,963
"Eastern Bluebird",20,964
"Eastern Bluebird",20,965
"Eastern Bluebird",20,966
"Eastern Bluebird",20,967
"Eastern Bluebird",20,968
"Eastern Bluebird",20,969
"Eastern Bluebird",20,970
"Eastern Bluebird",20,971
"Eastern Bluebird",20,972
"Eastern Bluebird",20,973
"Eastern Bluebird",20,974
"Eastern Bluebird",20,975
"Eastern Bluebird",20,976
"Eastern Bluebird",20,977
"Eastern Bluebird",20,978
"Eastern Bluebird",20,979
"Eastern Bluebird",20,980
"Eastern Bluebird",20,981
