"ID","County_Route_Stop","County_Route","mbbs_county","route_num","stop_num","lf_numpix","lf_year","lf_raw_landtype","lf_frequency","lf_routequarter","lf_routehalf","lf_converted_landtype","lf_totpix_route","lf_totpix_quarter","lf_frequency_route","lf_percent_route","lf_median_route","lf_mean_route","lf_q3_route","lf_frequency_quarter","lf_percent_quarter","lf_median_quarter","lf_mean_quarter","lf_q3_quarter","lf_y16mean_quarter","lf_y16median_quarter","lf_y22mean_quarter","lf_y22median_quarter","lf_difmeanquarter_22_16","lf_difmedianquarter_22_16","lf_y16mean_route","lf_y16median_route","lf_y22mean_route","lf_y22median_route","lf_difmean_22_16","lf_difmedian_22_16"
1,"Chatham-1-1","Chatham-01","Chatham",1,1,561,2001,101,3,1,1,101,4900558,1204211,23274,0.474925508482911,110,109.662297697743,110,15906,1.32086486504442,110,109.431554524362,110,121.6551086454,123,121.673510265398,123,0.0184016199981869,0,121.497264021888,122,121.805832596894,123,0.308568575006504,1
1,"Chatham-1-1","Chatham-01","Chatham",1,1,561,2001,109,11,1,1,109,4900558,1204211,2777,0.0566670162867167,110,109.662297697743,110,535,0.0444274300766228,110,109.431554524362,110,121.6551086454,123,121.673510265398,123,0.0184016199981869,0,121.497264021888,122,121.805832596894,123,0.308568575006504,1
1,"Chatham-1-1","Chatham-01","Chatham",1,1,561,2001,110,385,1,1,110,4900558,1204211,2619124,53.4454239700867,110,109.662297697743,110,533950,44.3402360549771,110,109.431554524362,110,121.6551086454,123,121.673510265398,123,0.0184016199981869,0,121.497264021888,122,121.805832596894,123,0.308568575006504,1
1,"Chatham-1-1","Chatham-01","Chatham",1,1,561,2001,111,110,1,1,111,4900558,1204211,71001,1.4488350102172,110,109.662297697743,110,28573,2.37275693379316,110,109.431554524362,110,121.6551086454,123,121.673510265398,123,0.0184016199981869,0,121.497264021888,122,121.805832596894,123,0.308568575006504,1
1,"Chatham-1-1","Chatham-01","Chatham",1,1,561,2014,108,3,1,1,108,4755192,1152262,22261,0.468140928904658,110,110.006929762744,110,1858,0.161248049488745,110,110.080504364694,110,121.6551086454,123,121.673510265398,123,0.0184016199981869,0,121.497264021888,122,121.805832596894,123,0.308568575006504,1
1,"Chatham-1-1","Chatham-01","Chatham",1,1,561,2014,109,4,1,1,109,4755192,1152262,1975,0.0415335490133732,110,110.006929762744,110,333,0.0288996773303294,110,110.080504364694,110,121.6551086454,123,121.673510265398,123,0.0184016199981869,0,121.497264021888,122,121.805832596894,123,0.308568575006504,1
1,"Chatham-1-1","Chatham-01","Chatham",1,1,561,2014,110,392,1,1,110,4755192,1152262,2559420,53.823694185219,110,110.006929762744,110,559914,48.5925943925947,110,110.080504364694,110,121.6551086454,123,121.673510265398,123,0.0184016199981869,0,121.497264021888,122,121.805832596894,123,0.308568575006504,1
1,"Chatham-1-1","Chatham-01","Chatham",1,1,561,2014,111,110,1,1,111,4755192,1152262,68346,1.43729212195848,110,110.006929762744,110,28573,2.47973117225076,110,110.080504364694,110,121.6551086454,123,121.673510265398,123,0.0184016199981869,0,121.497264021888,122,121.805832596894,123,0.308568575006504,1
1,"Chatham-1-1","Chatham-01","Chatham",1,1,561,2016,108,1,1,1,109,4898931,1208495,177,0.00361303312906428,122,121.497264021888,125,10,0.000827475496381863,123,121.6551086454,125,121.6551086454,123,121.673510265398,123,0.0184016199981869,0,121.497264021888,122,121.805832596894,123,0.308568575006504,1
1,"Chatham-1-1","Chatham-01","Chatham",1,1,561,2016,105,1,1,1,109,4898931,1208495,177,0.00361303312906428,122,121.497264021888,125,10,0.000827475496381863,123,121.6551086454,125,121.6551086454,123,121.673510265398,123,0.0184016199981869,0,121.497264021888,122,121.805832596894,123,0.308568575006504,1
